i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
565;0.3;0.5;1.01523509421757;1.35654944320454;0.924345072325044;0.977879520048802;1.41773572645325;1.00585873780429;-0.379134207963943;-0.759542942047119;0.28514751791954;0.00781541876494885;0.00356992613524199;0.0393855385482311;-0.410367727279663;0.255211591720581;0.285195797681808;0.0106378328055143;-0.0423374548554421;0.0269391126930714;0.566599726676941;0.21298660337925;0.306164026260376;0.0163920968770981;-0.0112052606418729;0.00328095233999193;0.544618427753449;-0.792631924152374;0.301183193922043;-0.00357086886651814;0.0230961143970489;-0.0200770832598209
566;0.3;0.5;1.00845606716482;1.35407793743614;0.9220363958971;0.976226041202978;1.40951475996775;1.0015318348782;-0.376202970743179;-0.757971584796906;0.279533833265305;0.00209877616725862;-0.00311184860765934;0.0437685735523701;-0.407128304243088;0.250010192394257;0.287151098251343;0.0139769902452827;-0.0429548509418964;0.0142089053988457;0.568366885185242;0.212242230772972;0.30644166469574;0.0153762036934495;-0.0123044839128852;0.0070530828088522;0.545310378074646;-0.789024174213409;0.298196077346802;0.00184656167402864;0.0155471488833427;-0.0179877020418644
567;0.3;0.5;1.00130099885234;1.35119523757028;0.920753274218405;0.974824061927069;1.40349397620911;0.998887109183467;-0.37370166182518;-0.756324231624603;0.274907797574997;0.00120768439956009;0.00138260761741549;0.0426698811352253;-0.404481470584869;0.244503572583199;0.289226979017258;0.00203263619914651;-0.0392544195055962;0.0147723546251655;0.569764614105225;0.210939928889275;0.306048333644867;0.0104401353746653;-0.0136634903028607;-0.00473400019109249;0.546517670154572;-0.787676632404327;0.295808285474777;0.0028942849021405;-0.00872141867876053;-0.00747219333425164
568;0.3;0.5;0.996467779092366;1.35094698583614;0.921653319388031;0.973873098292203;1.40026520976141;0.998861296816327;-0.373946726322174;-0.755972564220428;0.27973997592926;-0.00363143975846469;0.00485049653798342;0.0480544939637184;-0.402871578931809;0.240075320005417;0.290851384401321;-0.00344950146973133;-0.0310665834695101;0.0223466530442238;0.57053554058075;0.209952384233475;0.30504384636879;0.00683466298505664;-0.010881538502872;-0.0133716184645891;0.547127664089203;-0.788634598255158;0.294692009687424;0.00160287541802973;-0.0213513989001513;-0.00414336286485195
569;0.3;0.5;0.986896796208721;1.34012796014214;0.915285575756989;0.973761272040021;1.39922059824634;0.998730978822988;-0.366591840982437;-0.74873948097229;0.252096325159073;-0.00194438337348402;0.0117643671110272;0.0310828574001789;-0.402506947517395;0.237503588199615;0.294329166412354;-0.0124090751633048;-0.00996270310133696;0.0370428934693336;0.570835649967194;0.208951830863953;0.303197413682938;0.000643056409899145;-0.0112660713493824;-0.0182181522250175;0.547785103321075;-0.789513111114502;0.294201970100403;-0.00400291429832578;-0.0250613503158092;0.00596831412985921
570;0.3;0.5;0.984914149944723;1.33866231473921;0.915383186989643;0.973790432599973;1.39962348507857;0.999204918363917;-0.367065221071243;-0.747442603111267;0.25744816660881;-0.00712360814213753;0.0123963672667742;0.0826194658875465;-0.402165144681931;0.236845910549164;0.29758620262146;-0.0127034587785602;0.00513346400111914;0.0380311757326126;0.571179807186127;0.207394063472748;0.301453530788422;0.00188932009041309;-0.00812329817563295;-0.00393730495125055;0.54725593328476;-0.791524410247803;0.294557899236679;-0.00511182891204953;-0.0175420772284269;0.0127957267686725
571;0.3;0.5;0.982272290265233;1.33610600358562;0.914051412236439;0.974250685700456;1.39952470629777;0.999174061984346;-0.36607414484024;-0.744385182857513;0.259500175714493;-0.011335096322;0.0119050359353423;0.110960371792316;-0.401541709899902;0.237246572971344;0.299830228090286;-0.00469313655048609;0.010936482809484;0.0265948418527842;0.572233200073242;0.206802800297737;0.299842357635498;0.00583480438217521;0.00140375783666968;-0.0204877182841301;0.546733856201172;-0.792045831680298;0.294976353645325;-0.00433547608554363;-0.00876323599368334;0.00506457034498453
572;0.3;0.5;0.980789442985438;1.33629732664216;0.913773496310865;0.974305952900621;1.39916530634984;1.0006656825812;-0.365552753210068;-0.741864264011383;0.2630655169487;-0.0118651436641812;0.00738569023087621;0.104242630302906;-0.399516552686691;0.238336935639381;0.302596092224121;0.008001490496099;0.0101004540920258;0.0236827004700899;0.574318468570709;0.208047643303871;0.297358244657516;0.0165254361927509;0.0139330113306642;-0.0274056140333414;0.546831071376801;-0.79224044084549;0.294386565685272;0.00228324416093528;-0.000878640508744866;-0.0022721653804183
573;0.3;0.5;0.968346553534667;1.3194735446938;0.900582592872104;0.974527293089036;1.39821842894665;1.0022542329797;-0.350357681512833;-0.728449523448944;0.219842046499252;0.0152413593605161;0.0175128821283579;0.0543615110218525;-0.396285772323608;0.238807246088982;0.304878950119019;0.0183581952005625;0.00653883954510093;0.0204712133854628;0.57779735326767;0.209387704730034;0.294952422380447;0.0290856771171093;0.0102118188515306;-0.00931437220424414;0.547949910163879;-0.792421996593475;0.294658035039902;0.0140260988846421;-0.000841307977680117;0.0191816799342632
574;0.3;0.5;0.967873931507867;1.31859095381577;0.898611408059586;0.976427860279365;1.3991281338002;1.00309564675671;-0.347298324108124;-0.727022469043732;0.22533917427063;0.0211654063314199;0.00610229885205627;0.0845416933298111;-0.394447296857834;0.239702373743057;0.306898653507233;0.0155609967187047;0.00925611797720194;0.0171614233404398;0.581495821475983;0.20893882215023;0.295276701450348;0.029974065721035;-0.0103794801980257;0.0167711284011602;0.54884147644043;-0.793625175952911;0.296498030424118;0.0115373264998198;-0.00685465941205621;0.0311965551227331
