i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
10;0.3;0.5;0.905272702070391;0.847984190796636;0.952799652465566;1.12285790652989;0.878032988867244;0.377052787198228;-0.25027123093605;-0.63897842168808;0.244166940450668;-0.00645876349881291;-0.00164194754324853;0.0756025016307831;-0.335972547531128;0.262228518724442;0.216634675860405;0.0104615716263652;-0.0646719485521317;0.107972986996174;0.565447270870209;-0.407287865877152;0.231827348470688;0.0754052698612213;-0.0829809606075287;0.17342983186245;0.489121437072754;-0.038041103631258;0.245911538600922;-0.0943082198500633;0.0412841700017452;0.0485288351774216
11;0.3;0.5;0.898049342416699;0.851753669704731;0.944524194158918;1.13037685768677;0.861151752167114;0.395877412283227;-0.249771147966385;-0.638477027416229;0.250031411647797;-0.009193429723382;0.00187699962407351;0.0641663670539856;-0.335106700658798;0.255508691072464;0.228003740310669;0.00927032344043255;-0.0685263574123383;0.11431322991848;0.572889089584351;-0.417763531208038;0.251027911901474;0.0592720918357372;-0.0847624614834785;0.143378630280495;0.475943058729172;-0.0339401438832283;0.249527364969254;-0.0959849059581757;0.0219439957290888;0.0327490158379078
12;0.3;0.5;0.890471695657736;0.854236671706112;0.937988849527286;1.13287386217572;0.848335590102867;0.407458124448857;-0.249534100294113;-0.6383917927742;0.255224347114563;-0.013659443706274;-0.00458710547536612;0.072096198797226;-0.333048343658447;0.248154997825623;0.238840952515602;0.014890837483108;-0.0657725483179092;0.108879931271076;0.577754735946655;-0.425522178411484;0.263550668954849;0.0576534532010555;-0.0855780616402626;0.141087234020233;0.467221736907959;-0.0333429090678692;0.252701133489609;-0.0792415887117386;-0.0010133998002857;0.0494485646486282
13;0.3;0.5;0.88393896469544;0.856117974521055;0.931940555767418;1.13787446477514;0.83747140312391;0.4210255364394;-0.248973622918129;-0.638499855995178;0.263413786888123;-0.00852041225880384;-0.00902559887617826;0.0782304033637047;-0.331053614616394;0.241620004177093;0.24860492348671;0.0175602473318577;-0.0655255317687988;0.0957953557372093;0.582900524139404;-0.436204552650452;0.276754766702652;0.0457249134778976;-0.0930711328983307;0.103751190006733;0.459924072027206;-0.0335393138229847;0.259876817464828;-0.041748583316803;-0.0049173659645021;0.0785269066691399
14;0.3;0.5;0.877374754620261;0.855665239026212;0.928673412783991;1.14032040783308;0.830804901609352;0.431437323662141;-0.248037725687027;-0.639638841152191;0.27125671505928;-0.00447563081979752;-0.0240490231662989;0.0909380987286568;-0.329024612903595;0.233990132808685;0.258110702037811;0.0109373955056071;-0.0621593669056892;0.0855265706777573;0.585652232170105;-0.446962803602219;0.285626918077469;0.0147629361599684;-0.0915417149662972;0.0671756789088249;0.456974148750305;-0.0351617410778999;0.267105251550674;-0.0124058406800032;-0.0314088314771652;0.0808491036295891
15;0.3;0.5;0.87460255058776;0.853213163435998;0.926219401727445;1.14067119434571;0.82889059560208;0.434749300508761;-0.247337162494659;-0.641445457935333;0.279576033353806;-0.00313294935040176;-0.0202897116541862;0.102274097502232;-0.327925741672516;0.229436337947845;0.263424187898636;0.00861301552504301;-0.0535389259457588;0.0783377885818481;0.585101366043091;-0.454312354326248;0.289988458156586;-0.0179933533072472;-0.0652948543429375;0.0321913585066795;0.456262975931168;-0.0390923842787743;0.273863971233368;0.00872677844017744;-0.0602920316159725;0.0712216719985008
16;0.3;0.5;0.870702058710045;0.849895770083602;0.924005447729109;1.13718558509342;0.827910611337682;0.433439234592088;-0.246880993247032;-0.643388867378235;0.287023276090622;-0.0013632676564157;-0.0241875536739826;0.0697813779115677;-0.326958656311035;0.223623037338257;0.272096782922745;0.00541806966066361;-0.0535632856190205;0.0761296972632408;0.582722365856171;-0.458778232336044;0.292373478412628;-0.0358145274221897;-0.0424135290086269;0.0332345068454742;0.456456989049912;-0.0441378764808178;0.278934717178345;0.0180915296077728;-0.0816949456930161;0.0619576908648014
17;0.3;0.5;0.866826723821632;0.847455982736931;0.92210721070624;1.13202665154326;0.82882658862307;0.427515546500718;-0.248503044247627;-0.645163714885712;0.292200297117233;-0.0034411633387208;-0.00431302422657609;0.0486798733472824;-0.325945466756821;0.218196719884872;0.278885364532471;0.00754069769755006;-0.0506545081734657;0.0700328946113586;0.578926205635071;-0.46201765537262;0.296020209789276;-0.039389856159687;-0.0169330071657896;0.0446047708392143;0.457572221755981;-0.0520874746143818;0.284736782312393;0.0220767315477133;-0.0971719697117806;0.0588092692196369
18;0.3;0.5;0.860523485856381;0.844314948204975;0.917992399251008;1.12706329586867;0.830079556593843;0.420988685246603;-0.250146955251694;-0.644486904144287;0.295844703912735;-0.0138230221346021;0.0125333787873387;0.0271504689007998;-0.325372725725174;0.212742209434509;0.285677373409271;0.00717135425657034;-0.0465897135436535;0.0744922831654549;0.574931859970093;-0.465286791324616;0.304550915956497;-0.0390117131173611;-0.00400854973122478;0.061526246368885;0.458354324102402;-0.0607609562575817;0.289110898971558;0.0185466054826975;-0.103635340929031;0.0460139773786068
19;0.3;0.5;0.855003981822825;0.842390667830789;0.913583765996729;1.12059441550031;0.83094353039076;0.411262129029683;-0.252397984266281;-0.643732607364655;0.296994209289551;-0.0257559865713119;0.00565200997516513;0.0237139463424683;-0.324456870555878;0.208229437470436;0.29225879907608;0.0205337759107351;-0.0396093651652336;0.0677854269742966;0.570936322212219;-0.465567916631699;0.31107223033905;-0.0316892527043819;0.0124360397458076;0.0615815743803978;0.458534508943558;-0.0699641108512878;0.291225522756577;0.00744310580193996;-0.110038504004478;0.0218093693256378
20;0.3;0.5;0.848985690339318;0.839460660721336;0.906301659758664;1.11468143081237;0.831364460916427;0.400973463600415;-0.252560704946518;-0.641368508338928;0.289985030889511;-0.0133424084633589;0.00524156354367733;-0.0115719614550471;-0.323152452707291;0.204677298665047;0.298556596040726;0.0173663273453712;-0.0396551638841629;0.0596511662006378;0.56811398267746;-0.46476936340332;0.315615773200989;-0.0178596898913383;0.0143285421654582;0.0309152528643608;0.458267509937286;-0.0791355073451996;0.29192915558815;0.008651003241539;-0.104274712502956;0.0161467771977186
21;0.3;0.5;0.846416632485722;0.838265628315149;0.902292145999098;1.11318789300585;0.832493176325194;0.395997595737444;-0.25344842672348;-0.642091751098633;0.289696902036667;0.00413086777552962;-0.00452983099967241;-0.00135671009775251;-0.322206258773804;0.201527521014214;0.304122447967529;0.0153443329036236;-0.0373989604413509;0.0532138831913471;0.566669821739197;-0.468611717224121;0.31809988617897;0.00278028729371727;-0.0304297786206007;-0.00293240835890174;0.458431988954544;-0.087693527340889;0.292676120996475;0.012258498929441;-0.0977951064705849;0.0222692172974348
22;0.3;0.5;0.84255172620452;0.836032841853895;0.895090724888946;1.11556769441284;0.834644023532414;0.393388328361076;-0.251795440912247;-0.641084432601929;0.28802627325058;0.00401325663551688;0.00445917248725891;0.0127410748973489;-0.321407735347748;0.198586657643318;0.30951988697052;0.00823708064854145;-0.0330371893942356;0.0551774613559246;0.567631661891937;-0.475282937288284;0.317447006702423;0.0166333504021168;-0.0436844453215599;-0.00200898502953351;0.459079086780548;-0.0971682518720627;0.293596029281616;0.0171860009431839;-0.0992908626794815;0.0219387970864773
23;0.3;0.5;0.839161769535832;0.836662256249147;0.891425936928528;1.11790349950375;0.837041954336977;0.391316992597216;-0.251962006092072;-0.64026540517807;0.288186371326447;-0.00610022200271487;0.00191307242494077;0.0195064041763544;-0.321216106414795;0.196033790707588;0.315059989690781;-0.0015518864383921;-0.0297886319458485;0.0526203475892544;0.569187939167023;-0.479901760816574;0.317022800445557;0.0253804717212915;-0.0346693992614746;-0.0156477764248848;0.460176020860672;-0.104075483977795;0.29485684633255;0.0122914221137762;-0.0788296684622765;0.0258781109005213
24;0.3;0.5;0.834725959438373;0.838529970362411;0.88989612129644;1.12036152741212;0.837252723065788;0.393280285414099;-0.253537565469742;-0.638828933238983;0.291285067796707;-0.0215175002813339;-0.00244975136592984;0.0501430556178093;-0.320231318473816;0.193228378891945;0.319868087768555;0.00584685010835528;-0.0277694631367922;0.0357916355133057;0.570910155773163;-0.485798001289368;0.314386069774628;0.0258005801588297;-0.0398874655365944;-0.0335344858467579;0.46086859703064;-0.108226500451565;0.297770857810974;0.00531439715996385;-0.0259289983659983;0.0397382117807865
25;0.3;0.5;0.82843600762372;0.840996034344969;0.891199203116911;1.12219409448309;0.834363723938999;0.400857941837146;-0.255316227674484;-0.63730376958847;0.29528534412384;-0.0183810517191887;0.00413867784664035;0.0588879846036434;-0.318362414836884;0.188729763031006;0.322163730859756;0.00715098809450865;-0.046136949211359;0.0155296390876174;0.573172450065613;-0.49280172586441;0.310200423002243;0.0252216067165136;-0.040592223405838;-0.0286800339818001;0.461528718471527;-0.107804626226425;0.301664739847183;0.00123802223242819;0.0134185357019305;0.0423658229410648
26;0.3;0.5;0.82170841229938;0.842905790639296;0.893315652872573;1.1216929884005;0.830510018107622;0.407863928698565;-0.256691038608551;-0.635813415050507;0.297575652599335;-0.0227570720016956;0.00405386555939913;0.0316945314407349;-0.316378772258759;0.183724313974381;0.32167911529541;-0.00305026583373547;-0.056319959461689;0.0018823811551556;0.574784100055695;-0.497468680143356;0.309242069721222;0.0236980468034744;-0.0293405968695879;0.00288575887680054;0.462156563997269;-0.105463549494743;0.304561704397202;-0.00425217067822814;0.0260480847209692;0.0252328887581825
27;0.3;0.5;0.813087288202813;0.845362574208897;0.89555673897197;1.11949338440151;0.827958308058836;0.41169584505731;-0.258967489004135;-0.633582949638367;0.297176420688629;-0.0336233675479889;0.0114601803943515;-0.0112012568861246;-0.315721541643143;0.1775211840868;0.321277111768723;-0.0193331092596054;-0.0575562566518784;0.00048774151946418;0.575721919536591;-0.499674499034882;0.310850083827972;0.0185246542096138;-0.0155870588496327;0.0219735819846392;0.463011652231216;-0.103707499802113;0.306048840284348;-0.00258479453623295;0.0127250235527754;0.021141093224287
28;0.3;0.5;0.806901402184468;0.847896205193493;0.898304347684595;1.1177283466067;0.828350371010749;0.412196497751411;-0.263229042291641;-0.631868720054626;0.295917451381683;-0.0479474812746048;0.000665895349811763;0.0113525595515966;-0.315748959779739;0.173321649432182;0.320369124412537;-0.0275094732642174;-0.0462028086185455;-0.0129890935495496;0.574702858924866;-0.502261221408844;0.312564730644226;-0.00188193214125931;-0.00137706741224974;0.0214082449674606;0.464410573244095;-0.10509429872036;0.307218194007874;0.00152580381836742;-0.0332170240581036;0.0111423237249255
29;0.3;0.5;0.804368953762823;0.847959382582356;0.899030183090563;1.11303684659445;0.830916525691771;0.4046040294613;-0.266352444887161;-0.632892847061157;0.296042263507843;-0.0275109112262726;-0.027308439835906;0.0282514467835426;-0.315527528524399;0.169971540570259;0.318066567182541;-0.017583480104804;-0.0428390428423882;-0.0242745541036129;0.57150012254715;-0.502362430095673;0.314648628234863;-0.0287245325744152;0.0124363210052252;0.021185053512454;0.466189295053482;-0.11170394718647;0.306572198867798;0.000848621013574302;-0.0905328541994095;-0.00308581674471498
30;0.3;0.5;0.806025248627125;0.844860607909257;0.898134943627933;1.1047653540737;0.833386343190065;0.391412712274993;-0.268262475728989;-0.637253642082214;0.297031044960022;-0.0214582234621048;-0.0546717196702957;0.0373953655362129;-0.314368426799774;0.167451858520508;0.315297305583954;-0.0118602877482772;-0.0326001197099686;-0.0239157807081938;0.565482497215271;-0.500656545162201;0.316804617643356;-0.0559354275465012;0.0364900417625904;0.0244107022881508;0.467218577861786;-0.121779106557369;0.304956644773483;-0.00603832677006722;-0.121202021837235;-0.00975638255476952
31;0.3;0.5;0.808287680546298;0.840926261017685;0.894025573545883;1.09327062205524;0.83519470947523;0.371964057211932;-0.269083976745605;-0.642884790897369;0.301852017641067;0.0101903490722179;-0.0439827479422092;0.0641195178031921;-0.311916142702103;0.164267227053642;0.313254088163376;0.00458117201924324;-0.0359600521624088;-0.0100909434258938;0.55901700258255;-0.496577769517899;0.318554759025574;-0.050302691757679;0.0544023923575878;0.0153904343023896;0.467408686876297;-0.136070936918259;0.303675681352615;-0.00334060401655734;-0.138480573892593;0.0105526177212596
32;0.3;0.5;0.807820145880269;0.839850155266187;0.889956975126332;1.08062478248556;0.836580568009382;0.35036464932512;-0.271983027458191;-0.646213352680206;0.306225210428238;-0.0381764844059944;-0.0171441491693258;0.00559520348906517;-0.310038566589355;0.160709917545319;0.313106089830399;-0.00342714553698897;-0.0474281422793865;0.00394261628389359;0.553109526634216;-0.489463359117508;0.319393754005432;-0.0317636542022228;0.0506001375615597;0.0129528567194939;0.466737598180771;-0.149911776185036;0.307170212268829;0.00353930424898863;-0.116999253630638;0.0518914833664894
33;0.3;0.5;0.800334042828288;0.845123513422598;0.891751811849612;1.07021599180261;0.835641414853886;0.337537767456552;-0.279952198266983;-0.645698010921478;0.304252326488495;-0.0836281180381775;0.0183246470987797;-0.0258067194372416;-0.308911681175232;0.154111921787262;0.312561511993408;-0.00544752320274711;-0.0659235119819641;0.003284543287009;0.549703657627106;-0.484747976064682;0.321342587471008;-0.0195466540753841;0.0353424325585365;0.0216223485767841;0.466394305229187;-0.157652735710144;0.312136322259903;0.00114447122905403;-0.0713140144944191;0.0570750385522842
34;0.3;0.5;0.793142652537978;0.850230977276542;0.89385928851552;1.06267343009785;0.831835535995931;0.332144012041633;-0.286431103944778;-0.646231651306152;0.300775051116943;-0.0346948094666004;-0.01404142472893;-0.0263070426881313;-0.308621197938919;0.146600529551506;0.314198464155197;-0.00752484472468495;-0.068148136138916;0.0180327314883471;0.547873854637146;-0.482439249753952;0.32402703166008;0.00834197364747524;0.00748363276943564;0.0271361172199249;0.464254140853882;-0.160993471741676;0.317019790410995;-0.0269622858613729;-0.00738563481718302;0.0337772406637669
35;0.3;0.5;0.792043996755872;0.849044140890449;0.889681853497722;1.05983342159155;0.824981427273476;0.333589463646597;-0.285052716732025;-0.64814168214798;0.281250804662704;0.00831836462020874;-0.0447934567928314;-0.0546684935688973;-0.308488368988037;0.143555521965027;0.318183988332748;-0.00597599055618048;-0.0365066640079021;0.0375850163400173;0.547461748123169;-0.481421500444412;0.325550734996796;0.0184474866837263;0.00662089791148901;0.00917656347155571;0.458668380975723;-0.15986642241478;0.318497717380524;-0.0582048036158085;0.0113990660756826;0.000283106288406998
36;0.3;0.5;0.796486872158285;0.848913076137301;0.882726269424962;1.05637791755608;0.813240058608042;0.334386214734325;-0.282522678375244;-0.656099140644074;0.278960466384888;0.0422760844230652;-0.0707200616598129;0.0419944226741791;-0.309440404176712;0.139932751655579;0.32099574804306;-0.00957407709211111;-0.0381243228912354;0.0177765469998121;0.547464430332184;-0.47784423828125;0.325916647911072;0.0183788165450096;0.0241052098572254;-0.00118563056457788;0.446888387203217;-0.158942058682442;0.318444699048996;-0.120448373258114;0.00044947472633794;0.00904774852097034
37;0.3;0.5;0.79981833919622;0.846881587291291;0.872183591245435;1.04987566186954;0.800580646625398;0.331085822699547;-0.279235810041428;-0.665281236171722;0.284351080656052;0.046508826315403;-0.0708091333508492;0.0977891683578491;-0.311117440462112;0.133901432156563;0.320920050144196;-0.0121501805260777;-0.0622522495687008;0.00112612557131797;0.545538306236267;-0.473041594028473;0.325403213500977;-0.0132001843303442;0.0318650268018246;-0.00639675324782729;0.432887613773346;-0.161709547042847;0.318469196557999;-0.155752599239349;-0.038427047431469;0.00977777782827616
38;0.3;0.5;0.80182553261838;0.841533066633593;0.858105965092509;1.04091190767417;0.787457468113593;0.325378381630108;-0.273644149303436;-0.673071146011353;0.293221592903137;0.0536710284650326;-0.0631396025419235;0.102427922189236;-0.311892330646515;0.127841621637344;0.322957694530487;-0.00206696847453713;-0.0444739386439323;0.0280253365635872;0.542279064655304;-0.467043936252594;0.325675874948502;-0.0280291400849819;0.0384310632944107;0.00337054929696023;0.418662071228027;-0.166062325239182;0.319137036800385;-0.162629529833794;-0.0522978231310844;0.0234639681875706
39;0.3;0.5;0.803911682622791;0.836539742847735;0.838873887409283;1.03220611476713;0.77287249524136;0.317928073509394;-0.268604099750519;-0.679500579833984;0.303850501775742;0.0442111939191818;-0.0409577712416649;0.111280284821987;-0.312575697898865;0.12320764362812;0.327633202075958;-0.00328339100815356;-0.0305248498916626;0.0320391543209553;0.538754045963287;-0.460476458072662;0.324694782495499;-0.0189121998846531;0.0353483073413372;-0.0124387452378869;0.400863111019135;-0.174007698893547;0.320961117744446;-0.155564039945602;-0.062795989215374;0.0289255063980818
40;0.3;0.5;0.802207975994994;0.832142740581091;0.820411084528132;1.02725979259255;0.764621555367935;0.310540368717884;-0.265186041593552;-0.681775748729706;0.311368227005005;0.034931018948555;-0.0225626137107611;0.102062374353409;-0.314280927181244;0.118928521871567;0.3316810131073;-0.0252426192164421;-0.0382906533777714;0.0207444541156292;0.536118686199188;-0.457338064908981;0.321276634931564;-0.0125609301030636;0.0295884571969509;-0.0280044674873352;0.387479037046432;-0.184681549668312;0.326804548501968;-0.151582568883896;-0.0713682696223259;0.0405735522508621
41;0.3;0.5;0.798084253144561;0.830146212514925;0.802316275732775;1.02207655983569;0.75401491642177;0.306010071140911;-0.262136459350586;-0.683274328708649;0.31893864274025;0.00840602070093155;-0.00870741996914148;0.0619213543832302;-0.316431283950806;0.112960904836655;0.335005909204483;-0.0154028842225671;-0.0466124825179577;0.00741469208151102;0.53519332408905;-0.452172726392746;0.31810188293457;0.00219917832873762;0.0470068827271462;-0.0329185426235199;0.3728047311306;-0.192804053425789;0.330707877874374;-0.142105162143707;-0.0705451592803001;0.0466810278594494
42;0.3;0.5;0.789547355001759;0.838744395207113;0.788742974826322;1.01730496099304;0.74428519070997;0.300516911029657;-0.262377768754959;-0.682003498077393;0.32062366604805;-0.0199121348559856;0.0164690930396318;0.0273787584155798;-0.317358523607254;0.105627216398716;0.335660725831985;-0.015817292034626;-0.0673032552003861;-0.0238822214305401;0.540871977806091;-0.44058683514595;0.31429123878479;0.0436954200267792;0.0886899828910828;-0.0348453745245934;0.361528426408768;-0.199451386928558;0.333379715681076;-0.147327437996864;-0.0853383094072342;0.0235425066202879
43;0.3;0.5;0.777778392603668;0.848471424378448;0.768285628610271;1.01322645938254;0.730557888634668;0.298963645070426;-0.264701277017593;-0.679149031639099;0.320390701293945;-0.0230408422648907;0.0236659497022629;0.0205625984817743;-0.317611694335937;0.0968275889754295;0.333432614803314;-0.00110203865915537;-0.0819131433963776;-0.0366180464625359;0.546872079372406;-0.431656718254089;0.310438066720963;0.0673147365450859;0.0889886096119881;-0.0113305207341909;0.344757407903671;-0.211363911628723;0.333783149719238;-0.178630918264389;-0.113930284976959;0.00204533780924976
44;0.3;0.5;0.763745996735535;0.858458150596197;0.742141337153708;1.00897950505274;0.713216606176417;0.302620591140037;-0.26684832572937;-0.67546671628952;0.322944074869156;-0.0246430858969688;0.0399618335068226;0.0283654164522886;-0.315741211175919;0.0867126807570457;0.330964237451553;0.0144804287701845;-0.0787979289889336;-0.0407132841646671;0.554119229316711;-0.424543082714081;0.30950853228569;0.0713069066405296;0.0519350282847881;0.0150299482047558;0.32465386390686;-0.227249220013618;0.331840872764587;-0.210046902298927;-0.148861140012741;-0.0154049713164568
45;0.3;0.5;0.75141245929857;0.86853762231616;0.71625469866688;1.00492667682297;0.694736039663487;0.311719114767275;-0.270187020301819;-0.672917783260345;0.324245363473892;-0.0403065159916878;0.017020283266902;0.0145365241914988;-0.311584383249283;0.0773534625768662;0.32812425494194;0.0400441400706768;-0.0698921158909798;-0.0423838458955288;0.56103253364563;-0.421061366796494;0.312330961227417;0.0636672973632813;0.0173600800335407;0.0442467443645;0.303983390331268;-0.244724914431572;0.329597115516663;-0.232210800051689;-0.187594205141068;-0.0159641075879335
46;0.3;0.5;0.74091683808696;0.880525061676116;0.689022473765103;1.00292748106274;0.677596994744097;0.32539495414516;-0.275678515434265;-0.670133948326111;0.326590806245804;-0.0583749897778034;0.0301563311368227;0.0286823753267527;-0.306087076663971;0.0701586157083511;0.326182156801224;0.0443408899009228;-0.0447739586234093;-0.010346551425755;0.56868588924408;-0.420387804508209;0.316452860832214;0.0599623024463654;0.000514996179845184;0.0353306978940964;0.282304108142853;-0.265897184610367;0.326054602861404;-0.23020039498806;-0.222726538777351;-0.0322426520287991
47;0.3;0.5;0.734305843760124;0.881327041033574;0.644126965093296;1.00226806252414;0.663293858469322;0.343701937248795;-0.269639581441879;-0.667717397212982;0.314928740262985;-0.00847540702670813;-0.00635972991585732;-0.0361834466457367;-0.301773428916931;0.0658850073814392;0.325757712125778;0.0227835848927498;-0.0166251361370087;0.00636542169377208;0.575701832771301;-0.418447971343994;0.318819969892502;0.0449949540197849;0.00549732847139239;0.00796068646013737;0.25520396232605;-0.294302344322205;0.321738004684448;-0.21458213031292;-0.234004735946655;-0.0329609252512455
48;0.3;0.5;0.733255635309678;0.899397911659609;0.629653388228034;1.00409722456672;0.660247993335053;0.35623345522646;-0.283941775560379;-0.666359305381775;0.294790923595428;-0.0417658276855946;-0.0328741334378719;-0.0811607539653778;-0.300592184066772;0.0667072609066963;0.325135499238968;0.00586851965636015;0.014684678055346;0.0155554981902242;0.579893290996552;-0.415948480367661;0.319462299346924;0.0325126387178898;0.0127253942191601;0.00257421773858368;0.238353863358498;-0.314690917730331;0.318445175886154;-0.183821752667427;-0.244361087679863;-0.022701945155859
49;0.3;0.5;0.787569109125208;0.912063246436349;0.618133417079542;1.0592727198999;0.716994318557549;0.36689443728928;-0.292383283376694;-0.670834064483643;0.281667739152908;-0.0704076066613197;-0.0541248209774494;-0.0910889506340027;-0.33474138379097;0.115595139563084;0.272940337657928;-0.052237756550312;0.076040655374527;-0.0438458435237408;0.582726895809174;-0.413848578929901;0.31890144944191;0.0251425169408321;0.0175432320684195;-0.00714208977296948;0.224957078695297;-0.332532614469528;0.318653911352158;-0.148840501904488;-0.221868366003036;0.0111004300415516
