i;T_Z;k_f;k_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
10;0.3;15.5;5.2;0.4;0.971844714812977;1.17061792987848;1.32326699298251;1.443131873833;1.2941648558224;0.408732566646054;-0.334810376167297;0.78929615020752;0.232737600803375;0.000323660235153511;-0.00650584325194359;0.108396023511887;-0.358020722866058;1.76086366176605;0.222576469182968;0.0229867119342089;-0.13472481071949;0.110259220004082;0.826510667800903;0.93653666973114;0.229515224695206;-0.0171335451304913;-0.0348096378147602;0.113660588860512;0.866918325424194;1.34326696395874;0.223841458559036;-0.0192555468529463;-0.187266796827316;-0.00117542396765202
11;0.3;15.5;5.2;0.4;0.958123649826037;1.1675704613118;1.31931763806775;1.43224663857922;1.2897448982932;0.402653183186009;-0.334164291620255;0.788007855415344;0.244429469108582;-0.00714285206049681;-0.0144282197579741;0.0976940169930458;-0.355498492717743;1.74589395523071;0.234398320317268;0.0194168407469988;-0.133062645792961;0.0930822193622589;0.824267029762268;0.933807909488678;0.240571856498718;-0.0325022339820862;-0.0268495734781027;0.0995216742157936;0.86677759885788;1.33421075344086;0.234778553247452;-0.0131798936054111;-0.116919994354248;0.155198469758034
12;0.3;15.5;5.2;0.4;0.944073013403211;1.16558899454735;1.3143520321949;1.42158574433703;1.28418104068169;0.395544435501036;-0.334300339221954;0.787137985229492;0.24948388338089;-0.0104889385402203;-0.0167484488338232;0.0888930186629295;-0.354046255350113;1.73100447654724;0.244498044252396;0.0145597131922841;-0.132736876606941;0.086766391992569;0.822173535823822;0.932622969150543;0.248867839574814;-0.0243984665721655;-0.0105178616940975;0.0948124006390572;0.864560723304749;1.32588970661163;0.258316725492477;-0.0190951935946941;-0.0945320725440979;0.250668197870255
13;0.3;15.5;5.2;0.4;0.933061840976457;1.16404178411938;1.30848095747813;1.41194876007679;1.27861963911992;0.386660617846399;-0.334635198116302;0.784924745559692;0.25532341003418;-0.0144299929961562;-0.0222326368093491;0.0713434293866158;-0.35291987657547;1.71780741214752;0.252338796854019;0.0120150502771139;-0.131161138415337;0.069587841629982;0.820090234279633;0.931902468204498;0.259190618991852;-0.0159015245735645;-0.00333765824325383;0.0906439423561096;0.861052930355072;1.31638717651367;0.278082519769669;-0.0322276093065739;-0.0826913267374039;0.239539325237274
14;0.3;15.5;5.2;0.4;0.920810831687898;1.1631009555119;1.30155015969879;1.40303831032895;1.27202574920338;0.378245702046444;-0.335157483816147;0.783951580524445;0.263091415166855;-0.0150597868487239;-0.0169040821492672;0.0650599673390389;-0.351943731307983;1.70460939407349;0.258806169033051;0.0112480819225311;-0.129698023200035;0.0634707659482956;0.818599998950958;0.931082487106323;0.267887026071548;-0.0161527935415506;-0.0133145926520228;0.0802335143089294;0.856482982635498;1.30742633342743;0.296156585216522;-0.0377254374325275;-0.072317585349083;0.128674507141113
15;0.3;15.5;5.2;0.4;0.908894972675086;1.16220918866069;1.29824606290829;1.39428054112393;1.26646046487186;0.373737268216925;-0.335970312356949;0.781692981719971;0.267484754323959;-0.012308681383729;-0.0184191726148129;0.0463277362287045;-0.350724577903748;1.69046819210053;0.262507140636444;0.0111119262874126;-0.127386063337326;0.0444318391382694;0.816929936408997;0.928496301174164;0.276259511709213;-0.0133336586877704;-0.0213357601314783;0.0679182931780815;0.854160904884338;1.30037450790405;0.305420726537704;0.00271290354430675;-0.0665530860424042;0.0208978764712811
16;0.3;15.5;5.2;0.4;0.896796902245547;1.1695812821468;1.29813674651331;1.391646560735;1.26699666675977;0.363708277427893;-0.335840135812759;0.781428456306458;0.271666944026947;-0.00686243595555425;-0.0120363170281053;0.042560026049614;-0.350720465183258;1.67810189723969;0.267136722803116;0.00515482807531953;-0.121098905801773;0.04979582503438;0.824010133743286;0.931986510753632;0.273842304944992;0.00668548699468374;-0.0160421896725893;0.0334773436188698;0.8567214012146;1.29422080516815;0.305979788303375;0.0340635068714619;-0.068164736032486;-0.0127102611586452
17;0.3;15.5;5.2;0.4;0.882988834405743;1.16980304212075;1.29838921027004;1.38536459759438;1.26847126071546;0.357829908436256;-0.335416853427887;0.779736936092377;0.274881303310394;-0.00018280120275449;-0.0167295373976231;0.046978585422039;-0.35027477145195;1.66260075569153;0.274067133665085;0.00871265772730112;-0.119328506290913;0.0554689094424248;0.824839413166046;0.928883016109467;0.27523136138916;-0.0016391072422266;-0.0259571932256222;0.0129974624142051;0.860664069652557;1.28491508960724;0.301574438810348;0.0313640497624874;-0.0878761783242226;-0.044302973896265
18;0.3;15.5;5.2;0.4;0.871017771530885;1.16740955775006;1.29634537380813;1.37937251643807;1.26878295767929;0.353359339902493;-0.334283888339996;0.77902752161026;0.278175711631775;0.0058251740410924;-0.0164808928966522;0.0498389042913914;-0.349944829940796;1.64990448951721;0.279570937156677;0.00952261500060558;-0.117756024003029;0.0523347705602646;0.823899984359741;0.925503432750702;0.27920138835907;-0.0178401805460453;-0.0360125377774239;0.0337895415723324;0.862716197967529;1.27672433853149;0.297566205263138;0.0146152768284082;-0.0609508417546749;-0.0246944651007652
19;0.3;15.5;5.2;0.4;0.858808924074651;1.16202325405467;1.33126721346951;1.37219847769759;1.28486261340869;0.388662265175555;-0.332452267408371;0.778226017951965;0.28235200047493;0.0103593664243817;-0.0141011076048017;0.0539804324507713;-0.349541366100311;1.63686490058899;0.284884363412857;0.00959556829184294;-0.118831001222134;0.0490602999925613;0.82082724571228;0.920508861541748;0.28330859541893;-0.0448375344276428;-0.060690775513649;0.0395005643367767;0.891122460365295;1.30276131629944;0.290235638618469;0.04262625426054;0.0482358634471893;0.0319023914635181
20;0.3;15.5;5.2;0.4;0.849054246847419;1.15724460659054;1.33776600336589;1.36550909742287;1.28184303377597;0.404680182842796;-0.33165916800499;0.775154829025269;0.286112457513809;0.0119728306308389;-0.0258878171443939;0.0414284989237785;-0.348685652017593;1.62403833866119;0.289579719305038;0.0113230589777231;-0.11866794526577;0.0434090346097946;0.817304670810699;0.913347363471985;0.284543395042419;-0.0449146516621113;-0.086370661854744;0.0268970541656017;0.894256591796875;1.3106437921524;0.295288294553757;0.0216317996382713;0.100043274462223;0.0690310299396515
21;0.3;15.5;5.2;0.4;0.837684605238207;1.1505355974003;1.33949902614928;1.36021937269989;1.27852065060282;0.419543242258677;-0.329805344343185;0.773599982261658;0.291629403829575;0.0184393487870693;-0.0171991735696793;0.0560982711613178;-0.347757130861282;1.61109220981598;0.293930292129517;0.0132564781233668;-0.118571043014526;0.0411706566810608;0.813460350036621;0.902734458446503;0.286768287420273;-0.0453601479530335;-0.116903193295002;0.0220638569444418;0.895795106887817;1.31411933898926;0.2924864590168;0.000407025188906118;0.0620913133025169;0.0352978520095348
22;0.3;15.5;5.2;0.4;0.817623308891844;1.13991363886884;1.33089364287094;1.35127952114825;1.27555582930867;0.421750907642875;-0.324354350566864;0.779647648334503;0.300105154514313;0.0336284078657627;0.0203002151101828;0.0836319029331207;-0.346365958452225;1.59697461128235;0.298266917467117;0.0162382572889328;-0.116141706705093;0.0383072346448898;0.80950003862381;0.897024512290955;0.288897633552551;-0.0387119650840759;-0.0749030932784081;0.0381000377237797;0.896424353122711;1.30972051620483;0.292882889509201;-0.00288666598498821;-0.0311565157026052;-0.0104244910180569
23;0.3;15.5;5.2;0.4;0.804815665406493;1.13459379401041;1.32333975398751;1.34397927543086;1.27488048931661;0.41322581206068;-0.322075873613358;0.780490279197693;0.30619865655899;0.0233782418072224;0.0114689618349075;0.0629663392901421;-0.344827175140381;1.58498430252075;0.301398456096649;0.0167017988860607;-0.111856713891029;0.0308958422392607;0.806981384754181;0.89244019985199;0.292718917131424;-0.0262124799191952;-0.048998735845089;0.0481777302920818;0.896817922592163;1.29578244686127;0.293936789035797;-0.00706311129033566;-0.135911703109741;0.0127235492691398
24;0.3;15.5;5.2;0.4;0.79607040538478;1.13145624875163;1.31599452670446;1.33653716843335;1.27537991813997;0.397528051900468;-0.320902794599533;0.777590572834015;0.304404497146606;0.0118600530549884;-0.0124098155647516;0.0084824925288558;-0.343529880046844;1.57333934307098;0.304933100938797;0.0135427452623844;-0.104215294122696;0.0337677970528603;0.80497819185257;0.889774560928345;0.29554957151413;-0.020182479172945;-0.0251304879784584;0.0456291250884533;0.896835625171661;1.27654421329498;0.297997176647186;-0.00366769288666546;-0.224497050046921;0.0392519198358059
25;0.3;15.5;5.2;0.4;0.787385971355864;1.13016058193413;1.3042481321461;1.33014015364902;1.28354538482518;0.361981764980195;-0.320790946483612;0.776575148105621;0.3043093085289;0.00330677023157477;-0.018017053604126;0.0163823738694191;-0.342619895935059;1.56365847587585;0.30787268280983;0.00742034753784537;-0.0971326604485512;0.0325367897748947;0.803758382797241;0.889055132865906;0.299391269683838;-0.00452583702281117;-0.0184082891792059;0.052518829703331;0.898999750614166;1.23828268051147;0.30591493844986;-0.00124167161993682;-0.308972924947739;0.0231586936861277
26;0.3;15.5;5.2;0.4;0.779298609661821;1.1296120740743;1.29592108980203;1.32378869557649;1.28870765212105;0.334722852596345;-0.321334481239319;0.774908244609833;0.306614696979523;-0.00540590099990368;-0.0252287797629833;0.0361662730574608;-0.341829091310501;1.55393731594086;0.310490041971207;0.00657185865566134;-0.0848159939050674;0.0229293778538704;0.802551925182343;0.888498663902283;0.305469632148743;-0.0209634453058243;-0.0099281407892704;0.0640747472643852;0.89979749917984;1.20878398418427;0.307666659355164;0.00782367959618568;-0.311439633369446;0.0150512186810374
27;0.3;15.5;5.2;0.4;0.771313287825279;1.12587477190053;1.28800618794666;1.31456072197038;1.29390193220449;0.308695799741372;-0.322585314512253;0.772607386112213;0.308974623680115;-0.0159652177244425;-0.0335269160568714;0.0438623279333115;-0.341272860765457;1.54369425773621;0.312357872724533;0.00465840380638838;-0.0879156365990639;0.0153001826256514;0.797469854354858;0.886933326721191;0.31144106388092;-0.0703165382146835;-0.0159573070704937;0.0524785555899143;0.899915337562561;1.17813432216644;0.312078565359116;0.00610857596620917;-0.248707383871078;0.0259346906095743
28;0.3;15.5;5.2;0.4;0.765315106569953;1.11743284958382;1.28486193216237;1.30186402843261;1.29755287930442;0.295281763363212;-0.324448257684708;0.769379079341888;0.310169398784637;-0.0206138826906681;-0.0395250804722309;0.0259022805839777;-0.340813308954239;1.53451919555664;0.313488602638245;0.00496303616091609;-0.0858711525797844;0.00814639031887054;0.787057280540466;0.884320855140686;0.315268278121948;-0.133873701095581;-0.0374794639647007;0.0310646314173937;0.900578618049622;1.15690886974335;0.313761591911316;0.00370393879711628;-0.174949467182159;0.00757258757948875
29;0.3;15.5;5.2;0.4;0.757341987029489;1.10155404950081;1.28277768353066;1.2863100605134;1.29800906501383;0.297797214243522;-0.325318455696106;0.76721179485321;0.312341451644897;-0.0152473440393806;-0.0350206159055233;0.0259449258446693;-0.340257167816162;1.52440643310547;0.314839869737625;0.00232780957594514;-0.0933479070663452;0.0109039777889848;0.770824491977692;0.876262068748474;0.317344814538956;-0.195414885878563;-0.115734480321407;0.0169951841235161;0.900816142559052;1.14418995380402;0.313719093799591;0.0035263157915324;-0.108863592147827;-0.00663629779592156
30;0.3;15.5;5.2;0.4;0.750223401515374;1.08147921557534;1.27272182953494;1.27200396772914;1.28987157798292;0.306577095808237;-0.325979173183441;0.763934671878815;0.312849521636963;-0.00653949286788702;-0.0321497097611427;0.0200215261429548;-0.339476078748703;1.51403665542603;0.315935373306274;0.00740485405549407;-0.094361275434494;0.00852655898779631;0.751260578632355;0.859599769115448;0.315926402807236;-0.246460765600204;-0.233440980315208;-0.00763774896040559;0.892439067363739;1.13173604011536;0.308264970779419;-0.0264025051146746;-0.0565086975693703;-0.0266069043427706
31;0.3;15.5;5.2;0.4;0.740250806517513;1.05227289619347;1.2665986409213;1.25904312276837;1.28430821459298;0.337636331886901;-0.325168371200562;0.763493657112122;0.31361597776413;-0.00269402354024351;-0.0253489837050438;0.0149500435218215;-0.338088035583496;1.50363171100616;0.316550374031067;0.0130243180319667;-0.0942226052284241;0.0019052941352129;0.725053906440735;0.829155027866364;0.315613627433777;-0.285658299922943;-0.37239146232605;-0.00663981633260846;0.888938128948212;1.12435030937195;0.305252403020859;-0.0267040822654963;-0.0343463830649853;-0.0238922014832497
32;0.3;15.5;5.2;0.4;0.731698202606795;1.02155942031002;1.26493393916185;1.25284918038121;1.27333859314723;0.395535033113246;-0.324359774589539;0.761170268058777;0.313111275434494;0.00127912207972258;-0.0249784663319588;0.0095191216096282;-0.335693657398224;1.4927806854248;0.317519128322601;0.0169054660946131;-0.0849667638540268;0.00548123009502888;0.696958363056183;0.783371865749359;0.315962255001068;-0.264394581317902;-0.48986953496933;0.0113595826551318;0.885234951972961;1.13122224807739;0.283307284116745;-0.0170381311327219;-0.00126076780725271;-0.0606990940868855
33;0.3;15.5;5.2;0.4;0.723955659104888;0.997396999300318;1.26241758997184;1.25750995076059;1.268939281984;0.449191787637718;-0.322764873504639;0.760704874992371;0.31431856751442;0.00091001222608611;-0.0232194196432829;0.0188087709248066;-0.334361881017685;1.48456764221191;0.319458365440369;0.00493255071341991;-0.0717268735170364;0.0162963569164276;0.674262762069702;0.733563244342804;0.320217311382294;-0.206178948283195;-0.542033672332764;0.0380639247596264;0.884226858615875;1.1306631565094;0.278121948242187;-0.00511889951303601;0.00888614822179079;-0.00934021826833487
34;0.3;15.5;5.2;0.4;0.719175602413322;0.981653625722324;1.26083318088071;1.27574309693732;1.26458985619258;0.511639319758186;-0.322045147418976;0.758448839187622;0.314244717359543;-0.00048547046026215;-0.0319443605840206;0.0133458524942398;-0.333809465169907;1.47752821445465;0.322189956903458;-0.000990268075838685;-0.0662260204553604;0.025932289659977;0.655835747718811;0.672467470169067;0.32462152838707;-0.130173474550247;-0.521089494228363;0.0348229296505451;0.882430553436279;1.13119351863861;0.284373372793198;-0.0279390197247267;0.0118476236239076;0.0769187286496162
35;0.3;15.5;5.2;0.4;0.712632313430125;0.975287197366407;1.25323315438068;1.29091438122727;1.25781996202711;0.548796765430592;-0.320307344198227;0.756960093975067;0.316598355770111;0.00178986799437553;-0.0323326624929905;0.0317860543727875;-0.33405590057373;1.46945977210999;0.323928266763687;-0.00744016794487834;-0.0774612873792648;0.0115561103448272;0.646688044071198;0.630054473876953;0.326207429170609;-0.0752660781145096;-0.395301401615143;0.0240716207772493;0.876629650592804;1.1283563375473;0.299369633197784;-0.0518672652542591;-0.0406610555946827;0.123774461448193
36;0.3;15.5;5.2;0.4;0.706090484470695;0.973463715672081;1.2454312034988;1.30184214364471;1.25373812426434;0.568115930778523;-0.318624138832092;0.754501521587372;0.318813025951385;0.00735486019402742;-0.0338038578629494;0.0401172861456871;-0.334702342748642;1.46040892601013;0.324295073747635;-0.00997781008481979;-0.0947346016764641;-0.000767776102293283;0.642550468444824;0.600310146808624;0.326330244541168;-0.0208222642540932;-0.256360828876495;0.00620985589921474;0.871952414512634;1.12005090713501;0.30821368098259;-0.0594046376645565;-0.100814111530781;0.102974392473698
37;0.3;15.5;5.2;0.4;0.69890626167593;0.972450827638216;1.23343284152878;1.30632707227802;1.25067566092349;0.566448377598567;-0.316527098417282;0.751836001873016;0.320613592863083;0.00868087541311979;-0.0342761352658272;0.0260149296373129;-0.335858702659607;1.450474858284;0.32404488325119;-0.0165773723274469;-0.09759421646595;0.000736203568521887;0.641228199005127;0.583415687084198;0.324979931116104;-0.00230647181160748;-0.11554316431284;-0.0102873835712671;0.86571741104126;1.1034814119339;0.316038876771927;-0.0573668144643307;-0.179836213588715;0.0459588654339314
38;0.3;15.5;5.2;0.4;0.69279945864222;0.970672917190991;1.22157829846839;1.30558449232297;1.25034431356597;0.552034573624206;-0.314550668001175;0.748691022396088;0.320987164974213;0.00613022642210126;-0.039273276925087;0.01816101744771;-0.337679713964462;1.44110429286957;0.324041575193405;-0.0190424993634224;-0.08985485881567;0.00747550465166569;0.640762746334076;0.576696276664734;0.324033498764038;0.00913733523339033;-0.0241941604763269;0.000217742621316575;0.860340535640717;1.08318197727203;0.319134145975113;-0.0487200915813446;-0.223212271928787;0.0208036340773106
39;0.3;15.5;5.2;0.4;0.688069134960649;0.967904016764732;1.21002129711446;1.30224147974279;1.25284869154656;0.529726656412707;-0.312562018632889;0.74548476934433;0.320543617010117;0.00800652615725994;-0.0378961861133575;0.00437857815995812;-0.339834541082382;1.43301320075989;0.325207114219666;-0.0227090492844582;-0.0775685682892799;0.0187748596072197;0.640319108963013;0.575614988803864;0.32382196187973;0.00304229720495641;0.019324628636241;-0.00135622930247337;0.856020867824554;1.05943632125855;0.320796281099319;-0.0381681211292744;-0.249223440885544;0.0161226578056812
40;0.3;15.5;5.2;0.4;0.684659027194099;0.964471946037109;1.19857656566091;1.29936588173213;1.25914959125219;0.502985859751357;-0.310810118913651;0.74202698469162;0.320096790790558;0.00453613419085741;-0.0398058667778969;0.0104531049728394;-0.343315958976746;1.42591392993927;0.327808737754822;-0.0220845360308886;-0.0629654750227928;0.0318030267953873;0.639195263385773;0.575606107711792;0.324535489082336;-0.00684461742639542;0.019333278760314;0.01472900621593;0.852363169193268;1.0311872959137;0.322496145963669;-0.0281480178236961;-0.255580842494965;0.0166560653597116
41;0.3;15.5;5.2;0.4;0.682526152357866;0.961015157918804;1.20270264847135;1.29834559679597;1.27204007701641;0.498196052833389;-0.309484899044037;0.738467931747437;0.319750905036926;-4.91066675749607E-05;-0.0422048196196556;0.0114723555743694;-0.346571058034897;1.4199857711792;0.329990357160568;-0.0169997084885836;-0.0711791813373566;0.0215039271861315;0.637106060981751;0.57258939743042;0.326223194599152;-0.0190157610923052;-0.010284285992384;0.0237802304327488;0.860282063484192;1.01800131797791;0.336346507072449;0.00648995162919164;-0.213160336017609;0.0509281381964684
42;0.3;15.5;5.2;0.4;0.679156025557827;0.95847951301774;1.19927217784137;1.29707597417682;1.27891443916152;0.486766962251769;-0.308581292629242;0.733751177787781;0.318888247013092;-0.00562265142798424;-0.0478577986359596;0.00816216971725225;-0.348752409219742;1.41171813011169;0.331200689077377;-0.00273993494920433;-0.092245452105999;0.00551882386207581;0.635211050510407;0.566601574420929;0.327917873859406;-0.0159407183527946;-0.0403606668114662;0.0265892595052719;0.861287772655487;0.997683227062225;0.341506987810135;0.00836535822600126;-0.196426898241043;0.0396400317549706
43;0.3;15.5;5.2;0.4;0.672352441498948;0.956871317185951;1.19667492214616;1.2949021530316;1.28528757391591;0.47663868052241;-0.307832211256027;0.729699075222015;0.319461405277252;-0.00371050764806569;-0.0494957379996777;0.0179335325956345;-0.350336819887161;1.4007066488266;0.331606328487396;0.00862162373960018;-0.100891679525375;-0.000293971330393106;0.633691310882568;0.559005856513977;0.329419910907745;-0.0125003522261977;-0.0518206916749477;0.0177403800189495;0.863045573234558;0.976834833621979;0.343674898147583;0.00591191742569208;-0.194615930318832;0.00383329787291586
44;0.3;15.5;5.2;0.4;0.665765941291169;0.954719249958317;1.19148510962371;1.29204816288823;1.28868131147471;0.465389250138708;-0.306271076202393;0.725412130355835;0.320372700691223;-0.00310261105187237;-0.0518347956240177;0.0130385905504227;-0.350539177656174;1.38970470428467;0.331051379442215;0.0163901280611753;-0.10706627368927;-0.00649855239316821;0.632405996322632;0.551130175590515;0.330975443124771;-0.00839979387819767;-0.0544324219226837;0.0197990797460079;0.862787663936615;0.955495655536652;0.342427521944046;-0.0128011666238308;-0.194153368473053;-0.0265856012701988
45;0.3;15.5;5.2;0.4;0.661535545741039;0.95320058159853;1.18584430690157;1.28959421000765;1.28972502370039;0.454396100134706;-0.30541667342186;0.720260739326477;0.31997013092041;0.000264537695329636;-0.0534963980317116;0.0111653096973896;-0.350184351205826;1.3802797794342;0.330517619848251;0.0164174251258373;-0.082828626036644;-0.00183759955689311;0.631303906440735;0.543778717517853;0.333040714263916;-0.00620960211381316;-0.0493593104183674;0.0254314132034779;0.860626220703125;0.936063170433044;0.339496076107025;-0.0266869980841875;-0.190576165914536;-0.0210899114608765
46;0.3;15.5;5.2;0.4;0.657658028262479;0.950312631440603;1.17299017206144;1.28724743353097;1.26852333776899;0.465430491937291;-0.303643077611923;0.715639591217041;0.321034967899322;-0.00192278192844242;-0.0534639246761799;0.0161159262061119;-0.350005090236664;1.37166142463684;0.330106526613235;0.0105927493423224;-0.0802959129214287;0.00323782139457762;0.629658818244934;0.536637723445892;0.334891110658646;-0.0142332352697849;-0.0380697548389435;0.015449907630682;0.84594863653183;0.948759377002716;0.294149100780487;-0.0560772269964218;-0.147524118423462;-0.0833174213767052
47;0.3;15.5;5.2;0.4;0.655510225222785;0.946657864732099;1.17974883935058;1.28317173311935;1.2710050870258;0.475707817053772;-0.302026957273483;0.710877239704132;0.321528196334839;0.00252869911491871;-0.0479276515543461;0.0197416264563799;-0.349045604467392;1.36469900608063;0.331633597612381;0.0361119545996189;-0.0566019043326378;0.0203565489500761;0.627674162387848;0.532504200935364;0.33465975522995;-0.0151532627642155;-0.0174730401486158;-0.00588023709133267;0.852921366691589;0.951504945755005;0.288333624601364;-0.00847612507641315;-0.117096617817879;-0.0169297251850367
48;0.3;15.5;5.2;0.4;0.655960681361553;0.941993753917994;1.17564660050695;1.27677003904978;1.26876501800612;0.4677115854965;-0.300539255142212;0.705849289894104;0.322373270988464;-0.000524424249306321;-0.0508293509483337;0.0264426004141569;-0.345298707485199;1.36028110980988;0.333618223667145;0.0473998486995697;-0.0367474667727947;0.0186887215822935;0.624969065189362;0.530388236045837;0.333054929971695;-0.0249159019440413;-0.00323909986764193;-0.0170970857143402;0.851656675338745;0.939493179321289;0.284655660390854;-0.00983896572142839;-0.146015822887421;0.0160411763936281
