i;T_Z;k_f;k_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
86;0.3;15.5;5.2;0.4;0.58816028262697;0.543792402784641;0.977766947227782;0.93952637258056;1.32543578148485;0.434222969374942;-0.209226191043854;0.311067670583725;0.308961629867554;-0.0223637446761131;-0.0798029378056526;-0.00320298178121448;-0.346305966377258;0.883030652999878;0.313089698553085;-0.0679689645767212;-0.00153454579412937;-0.0220206528902054;0.328364193439484;0.229172885417938;0.329860150814056;-0.0475890599191189;0.0120494002476335;-0.0209224764257669;0.754227578639984;0.1443792283535;0.314699709415436;-0.0564793348312378;-0.133676066994667;0.0033302791416645
87;0.3;15.5;5.2;0.4;0.59476008274747;0.538656238117859;0.974491958905043;0.935138091918152;1.33224093916571;0.437383396852282;-0.211492538452148;0.303296715021133;0.310563296079636;-0.0271801799535751;-0.0737302005290985;0.031317800283432;-0.351208627223968;0.881413459777832;0.311611413955688;-0.053722757846117;-0.0193858649581671;-0.0156646594405174;0.322547227144241;0.23292575776577;0.327649354934692;-0.045088529586792;0.0456635542213917;-0.0296845696866512;0.746946275234222;0.127144455909729;0.30837008357048;-0.0740048140287399;-0.155739143490791;-0.0430002734065056
88;0.3;15.5;5.2;0.4;0.597866451179908;0.53618438093436;0.971518389290001;0.929215533824689;1.33637425520129;0.439388943663838;-0.214798450469971;0.297118216753006;0.310214519500732;-0.0340800657868385;-0.0659221783280373;0.0321467369794846;-0.356237143278122;0.878013551235199;0.310403257608414;-0.0459854081273079;-0.028509546071291;-0.00857254583388567;0.318207383155823;0.238821804523468;0.325162798166275;-0.0194767974317074;0.0632310956716538;-0.0165266562253237;0.738964021205902;0.112226009368896;0.303515583276749;-0.0879518538713455;-0.155807882547379;-0.0288315955549479
89;0.3;15.5;5.2;0.4;0.600416179386288;0.53750322587021;0.964784246911752;0.925445724867175;1.33621156313586;0.435102639494088;-0.217627957463264;0.291132748126984;0.31302535533905;-0.0332116298377514;-0.0655284896492958;0.0283827669918537;-0.359133780002594;0.874635696411133;0.310114681720734;-0.0296718049794435;-0.03523238748312;-0.0029351357370615;0.317765861749649;0.243559896945953;0.324001461267471;0.0100819347426295;0.0334812663495541;-0.0110691078007221;0.727397203445435;0.0968749597668648;0.303421229124069;-0.0966064408421516;-0.155782908201218;0.00878003239631653
90;0.3;15.5;5.2;0.4;0.60211861549542;0.539746579161785;0.957237229771299;0.922200563095799;1.33427416270438;0.429899699324692;-0.220015466213226;0.28389772772789;0.313926428556442;-0.0290019921958447;-0.0714540407061577;0.0183040052652359;-0.361640572547913;0.869123458862305;0.309577375650406;-0.0207466371357441;-0.0533912181854248;0.000131327324197628;0.318416237831116;0.2462457716465;0.322993785142899;0.00269483984448016;0.0264855567365885;-0.0190673898905516;0.715670585632324;0.0819206833839417;0.304980397224426;-0.10270906239748;-0.151163533329964;0.020916011184454
91;0.3;15.5;5.2;0.4;0.603961767943141;0.54197860403402;0.949778387453088;0.918576036156351;1.33188281851798;0.425787903206445;-0.222294017672539;0.275762319564819;0.314178317785263;-0.0246483962982893;-0.0789035260677338;-0.000230125850066543;-0.364129543304443;0.862833440303803;0.309858411550522;-0.0271829031407833;-0.0559305176138878;0.00221755402162671;0.31901091337204;0.248747900128365;0.320580303668976;0.00607219664379954;0.0210541915148497;-0.0282670836895704;0.704437375068665;0.0678009986877441;0.306648343801498;-0.103361658751965;-0.140163198113441;0.0403725691139698
92;0.3;15.5;5.2;0.4;0.607377106794879;0.543238217279286;0.940064863190015;0.914826688968276;1.32807250369207;0.421459214317565;-0.224258318543434;0.266554623842239;0.314428448677063;-0.0193284209817648;-0.0825612246990204;0.0158933028578758;-0.36668848991394;0.856995642185211;0.310471445322037;-0.0250334236770868;-0.0517336204648018;0.010634820908308;0.318761020898819;0.251135230064392;0.317606508731842;-0.00344189046882093;0.0252983346581459;-0.0392646715044975;0.691608190536499;0.0546336844563484;0.309995293617249;-0.0977088063955307;-0.125704735517502;0.027091458439827
93;0.3;15.5;5.2;0.4;0.611723987325809;0.542898587835347;0.931748126080676;0.91147371948145;1.3262659398031;0.420151665612579;-0.225115209817886;0.257387191057205;0.316793531179428;-0.0156287085264921;-0.101874686777592;0.0324881859123707;-0.369415998458862;0.851847887039185;0.311675190925598;-0.0281783919781446;-0.042175829410553;0.00737342145293951;0.317766010761261;0.253044724464416;0.313808977603912;0.00342788337729871;0.0232171583920717;-0.0251321140676737;0.681624352931976;0.0429625287652016;0.31043329834938;-0.0922095254063606;-0.117143198847771;0.014409557916224
94;0.3;15.5;5.2;0.4;0.616363357316682;0.549085540035761;0.928322730187543;0.909520908200919;1.32413195269473;0.417854848267;-0.23206590116024;0.247592926025391;0.310610562562942;-0.0220958404242992;-0.10705704241991;0.00982727948576212;-0.371960818767548;0.847870528697968;0.312094300985336;-0.0171747040003538;-0.0358888283371925;-0.00392519496381283;0.316981315612793;0.254080146551132;0.312863856554031;0.00232679396867752;0.00908722821623087;0.00593431340530515;0.670838713645935;0.0318468995392323;0.310630351305008;-0.0860946178436279;-0.115341000258923;-0.00564845092594624
95;0.3;15.5;5.2;0.4;0.624755771354376;0.550817529308469;0.920236632857779;0.909368279151249;1.32296722652709;0.415436297764513;-0.233051583170891;0.235515668988228;0.31218758225441;-0.0219421871006489;-0.107964679598808;0.0260080508887768;-0.37366446852684;0.844242036342621;0.311518162488937;-0.0175884570926428;-0.0378927476704121;-0.00557529041543603;0.317480325698853;0.253251731395721;0.313340723514557;0.0172165613621473;-0.00903392303735018;0.0071552200242877;0.66177886724472;0.0207741372287273;0.309501856565475;-0.0797334760427475;-0.114080205559731;-0.0125370463356376
96;0.3;15.5;5.2;0.4;0.631283041294613;0.552136997249251;0.913935693426287;0.909929371028821;1.32258020877217;0.413692240264806;-0.234432071447372;0.224865630269051;0.314949363470078;-0.0287741459906101;-0.0832185819745064;0.0288512744009495;-0.375298053026199;0.840231418609619;0.312173962593079;-0.0100277811288834;-0.0277927853167057;0.00518333306536078;0.317137598991394;0.249888867139816;0.31262418627739;0.00349282729439437;-0.0277990140020847;-0.0162816289812326;0.653738915920258;0.00938767567276955;0.307989954948425;-0.0708315521478653;-0.119439423084259;-0.0135161820799112
97;0.3;15.5;5.2;0.4;0.635654353573262;0.55292492195618;0.910246087313347;0.910504085244647;1.32385245588935;0.413921980683841;-0.236287608742714;0.217124372720718;0.315928667783737;-0.0260382648557425;-0.0568821877241135;0.0115532027557492;-0.376720696687698;0.83707195520401;0.313148826360703;-0.0167772863060236;-0.0219685696065426;0.0162864755839109;0.315880805253983;0.246038243174553;0.310021460056305;0.000977008021436632;-0.031103890389204;-0.0278336629271507;0.647157907485962;-0.00212881271727383;0.307936757802963;-0.0587567277252674;-0.119171425700188;0.00731343403458595
98;0.3;15.5;5.2;0.4;0.638017918524725;0.552091067040409;0.908302181649198;0.908913401315738;1.32724919730926;0.418535426777395;-0.23839496076107;0.211969748139381;0.314957231283188;-0.0295550748705864;-0.0368872508406639;-0.00995242688804865;-0.378280013799667;0.834463953971863;0.313528597354889;-0.0226666908711195;-0.0273649655282497;0.00159098964650184;0.312763005495071;0.244054675102234;0.307737082242966;-0.0230500344187021;0.00128975219558924;-0.0148395923897624;0.640897750854492;-0.0157519690692425;0.309187948703766;-0.0527394488453865;-0.119104109704494;0.0229013320058584
99;0.3;15.5;5.2;0.4;0.639030248555047;0.551819290633009;0.908419985257732;0.904909643250207;1.33078435597911;0.425885609657587;-0.241298690438271;0.207737401127815;0.312815338373184;-0.0388671793043613;-0.036936316639185;-0.00938238482922316;-0.380256712436676;0.831476390361786;0.313572764396667;-0.02941451407969;-0.0358838774263859;-0.00295537803322077;0.30923268198967;0.245416805148125;0.306567400693893;-0.0253239423036575;0.0252193342894316;0.00122991134412587;0.636113703250885;-0.0275801736861467;0.31051978468895;-0.0488742403686047;-0.120821982622147;0.0173792857676744
100;0.3;15.5;5.2;0.4;0.639712095773106;0.55360254272016;0.909137599368862;0.901349404650793;1.33407466639122;0.432806480398483;-0.244821593165398;0.20283468067646;0.311432868242264;-0.0465005151927471;-0.0456841662526131;0.00129963713698089;-0.38346791267395;0.827341496944428;0.312116593122482;-0.0428807660937309;-0.0341276228427887;-0.0177793242037296;0.306944310665131;0.247892007231712;0.306179463863373;-0.0129530960693955;0.0282941702753305;-0.00661435956135392;0.631814301013947;-0.0380816608667374;0.311973422765732;-0.0471351332962513;-0.119295239448547;0.0134499296545982
101;0.3;15.5;5.2;0.4;0.643836821889822;0.557655007819237;0.909663042414832;0.899381552409469;1.34076190207513;0.442124961708977;-0.248250663280487;0.196951076388359;0.310419201850891;-0.039032369852066;-0.0585460178554058;0.00649778312072158;-0.38748562335968;0.82555228471756;0.311013132333755;-0.0497587695717812;-0.012981066480279;-0.0152664314955473;0.306528657674789;0.253510892391205;0.302832067012787;0.00469312490895391;0.0629419460892677;-0.0507520996034145;0.626923620700836;-0.051155399531126;0.311656624078751;-0.0514173842966557;-0.120772905647755;0.00409751525148749
102;0.3;15.5;5.2;0.4;0.649368377022834;0.563350193005214;0.908957910190562;0.898459462828962;1.34611988645252;0.449737676192175;-0.250900477170944;0.190555647015572;0.310414910316467;-0.0359635390341282;-0.0608723945915699;0.0127773219719529;-0.39157646894455;0.824503242969513;0.309831231832504;-0.0523975789546967;-0.0135680958628654;-0.0135250985622406;0.308051854372025;0.260810405015945;0.295269072055817;0.0287850089371204;0.0760840773582459;-0.0912601426243782;0.622685670852661;-0.0605453774333;0.311346709728241;-0.0534942336380482;-0.114046297967434;0.00239597191102803
103;0.3;15.5;5.2;0.4;0.654718450105412;0.570541109527305;0.90800794127124;0.898747260158138;1.35266339497485;0.458432767348307;-0.253344506025314;0.184582144021988;0.310584038496017;-0.0266044810414314;-0.0575814545154572;0.0113207027316093;-0.394942134618759;0.823805391788483;0.308473199605942;-0.043843537569046;-0.00682199979200959;-0.00575457140803337;0.311107963323593;0.267711967229843;0.28696021437645;0.0452967770397663;0.0861487910151482;-0.0967526137828827;0.617193758487701;-0.0735681056976318;0.309632956981659;-0.0537320598959923;-0.115500025451183;-0.0025219745002687
104;0.3;15.5;5.2;0.4;0.664269516637469;0.581336574517904;0.904793542273856;0.901661612172825;1.36101337242809;0.468471166137051;-0.254826009273529;0.177166521549225;0.310540586709976;-0.0118478816002607;-0.0606599487364292;0.0148404790088534;-0.398830413818359;0.825639128684998;0.308128088712692;-0.0644903853535652;0.0203254800289869;-0.00458775646984577;0.317655861377716;0.278244316577911;0.278279840946197;0.0526220314204693;0.074327826499939;-0.0341820791363716;0.610391557216644;-0.0875029265880585;0.307881265878677;-0.0566591173410416;-0.114910550415516;-0.00597448600456119
105;0.3;15.5;5.2;0.4;0.67591340451967;0.588235228954348;0.901191532185687;0.907760426398959;1.37126352960582;0.476741306428232;-0.255084127187729;0.170534983277321;0.311338275671005;-0.0117520317435265;-0.0614988170564175;0.00776395946741104;-0.403608769178391;0.829928159713745;0.307638674974442;-0.0623214654624462;0.033695038408041;-0.00464764982461929;0.322008669376373;0.284484922885895;0.276988565921783;0.0430920012295246;0.048676460981369;0.00704421801492572;0.604739606380463;-0.0993711575865746;0.308221638202667;-0.0497076213359833;-0.105336681008339;0.0112536670640111
106;0.3;15.5;5.2;0.4;0.684633782282251;0.594516997562544;0.898874090068933;0.914678509747603;1.38064244507889;0.483138821398729;-0.255772650241852;0.165261268615723;0.310207068920135;-0.0220606531947851;-0.0532023459672928;-0.00558639643713832;-0.409316033124924;0.832455277442932;0.306605726480484;-0.0541440397500992;0.00193596619646996;-0.0195664614439011;0.325877547264099;0.288279592990875;0.279715657234192;0.0346965193748474;0.0215061847120523;0.0472168661653996;0.600073933601379;-0.109513647854328;0.309352874755859;-0.0446197874844074;-0.10008279979229;0.0133342631161213
107;0.3;15.5;5.2;0.4;0.687340671757883;0.599593991046256;0.898233813720129;0.917874108482898;1.38508900920146;0.487534864610655;-0.257181525230408;0.161519512534142;0.308748066425323;-0.0298595633357763;-0.0534415803849697;-0.00973729509860277;-0.411930859088898;0.831213355064392;0.305022209882736;-0.0102158226072788;-0.0287349466234446;-0.0276002362370491;0.328697323799133;0.289030015468597;0.285620719194412;0.0270499214529991;-0.00693741301074624;0.0626770257949829;0.596287667751312;-0.11850605905056;0.309915274381638;-0.0402012467384338;-0.0978208258748055;0.00839563272893429
108;0.3;15.5;5.2;0.4;0.690502162476072;0.605774750804861;0.898376502108612;0.918414459218749;1.38717240961842;0.491927309778502;-0.25995534658432;0.155493572354317;0.307443022727966;-0.0346364080905914;-0.0582871399819851;-0.00171977293211967;-0.410479158163071;0.829389572143555;0.30142343044281;0.0163051392883062;-0.0610959976911545;-0.0281331427395344;0.331208050251007;0.287739127874374;0.290364235639572;0.0198396723717451;-0.0133111132308841;0.0465095527470112;0.592078030109406;-0.129321217536926;0.309904187917709;-0.0377635844051838;-0.0957814380526543;-0.000775127962697297
109;0.3;15.5;5.2;0.4;0.689489747859654;0.612291821425262;0.898691420635499;0.914299692427373;1.38313090637137;0.494460442205657;-0.263430148363113;0.147176563739777;0.306664377450943;-0.0326216854155064;-0.069457545876503;0.0125167313963175;-0.40787661075592;0.82136595249176;0.299634039402008;0.0303001590073109;-0.0786033645272255;-0.0155030749738216;0.333007276058197;0.285609483718872;0.294545352458954;0.0163165535777807;-0.0316002108156681;0.0428144633769989;0.589007794857025;-0.13742108643055;0.309785008430481;-0.0357728116214275;-0.0879217460751534;-0.000101915495179128
110;0.3;15.5;5.2;0.4;0.686430926820797;0.615050132926382;0.896639382133564;0.905101721293637;1.37691284433443;0.500343725076867;-0.265574783086777;0.140419185161591;0.307540327310562;-0.0266481842845678;-0.0669095888733864;0.0197913814336061;-0.404183059930801;0.812710165977478;0.296842962503433;0.0331479348242283;-0.0860533192753792;-0.0267466083168983;0.331967234611511;0.286125063896179;0.296851485967636;0.00101641460787505;-0.0188022963702679;0.0461694076657295;0.584064781665802;-0.146067798137665;0.310881167650223;-0.0387810468673706;-0.0840117335319519;0.000362496532034129
111;0.3;15.5;5.2;0.4;0.683361098575746;0.61878378095133;0.895216432165908;0.899653727412561;1.37224678210072;0.504106093589123;-0.268133580684662;0.13262465596199;0.308524340391159;-0.022234458476305;-0.072835199534893;0.0180419217795134;-0.403141438961029;0.802516639232636;0.293203920125961;-0.00470923120155931;-0.0946186184883118;-0.0235518328845501;0.331903725862503;0.283782184123993;0.301318347454071;0.00328306038863957;-0.0341424271464348;0.0401988737285137;0.579508900642395;-0.155324444174767;0.310050815343857;-0.0405868254601955;-0.0873719826340675;-0.00997938867658377
112;0.3;15.5;5.2;0.4;0.682519122722681;0.622223585373315;0.893288902361586;0.89896722284053;1.37073755253349;0.506202584592207;-0.270240098237991;0.124407850205898;0.310308784246445;-0.0218612346798182;-0.0751680582761765;0.0265330336987972;-0.405260503292084;0.793438374996185;0.294209837913513;-0.0293495953083038;-0.0856491327285767;0.00850867200642824;0.332335293292999;0.279537111520767;0.304872512817383;0.00631911028176546;-0.051884401589632;0.0298133194446564;0.574960350990295;-0.164730980992317;0.30822542309761;-0.0420828349888325;-0.087147131562233;-0.00906181428581476
113;0.3;15.5;5.2;0.4;0.681143454261409;0.624865873124878;0.892557905051716;0.900777967196383;1.37123498266867;0.507281403641729;-0.273177087306976;0.117577239871025;0.313408404588699;-0.0370494090020657;-0.060043316334486;0.0342588052153587;-0.409720867872238;0.784894406795502;0.296569108963013;-0.0401221923530102;-0.071739561855793;0.0326774530112743;0.331893444061279;0.273612529039383;0.305906116962433;-0.00257230713032186;-0.057312622666359;0.013656641356647;0.570370972156525;-0.174118295311928;0.307110786437988;-0.0427091494202614;-0.0882324799895287;-0.00173149351030588
114;0.3;15.5;5.2;0.4;0.680266090846441;0.628273633927628;0.893462520518039;0.906136350660273;1.37453690813618;0.507459551309758;-0.277015864849091;0.11289793998003;0.316793918609619;-0.0502842627465725;-0.0427317321300507;0.0338242091238499;-0.415673285722733;0.77888298034668;0.297274351119995;-0.0412553772330284;-0.0492434054613113;0.0171010810881853;0.332055807113647;0.267038971185684;0.305449485778809;0.0052503882907331;-0.0478013083338738;-0.00918833259493113;0.565912485122681;-0.183323383331299;0.306042522192001;-0.041612483561039;-0.0919013470411301;-0.00462064752355218
115;0.3;15.5;5.2;0.4;0.671575387419849;0.616068071262459;0.892443406402472;0.906249032231726;1.37779796927211;0.509256669014735;-0.27497723698616;0.118772976100445;0.309502869844437;-0.0416398942470551;0.00962819159030914;-0.00436216033995152;-0.419020533561707;0.774718880653381;0.298442661762238;-0.0271798800677061;-0.0320807844400406;0.011559285223484;0.32523575425148;0.257640659809113;0.31138089299202;-0.0162078700959682;-0.0646565482020378;0.0189019702374935;0.560943424701691;-0.193784028291702;0.305371850728989;-0.0453079380095005;-0.0949889719486237;0.00302870944142342
116;0.3;15.5;5.2;0.4;0.669790931584903;0.616172800468502;0.895570201419419;0.906942808390935;1.38013235788153;0.510630482674352;-0.280159533023834;0.117599174380302;0.30366176366806;-0.0345837660133839;-0.00454401783645153;-0.0338559411466122;-0.420027792453766;0.772623419761658;0.300027370452881;-0.00238674320280552;-0.015157874673605;0.0174596700817347;0.321518748998642;0.250460624694824;0.314552217721939;-0.032801728695631;-0.0627090111374855;0.0333748497068882;0.556002676486969;-0.203147992491722;0.305606931447983;-0.0460952147841454;-0.0932970643043518;0.00968224741518497
117;0.3;15.5;5.2;0.4;0.668661122841707;0.611791990997208;0.896875061366608;0.905278294229056;1.38177533775392;0.512267516241303;-0.282875686883926;0.116875648498535;0.302453070878983;-0.0225255228579044;-0.0101619670167565;0.0100716054439545;-0.418917864561081;0.771551311016083;0.30187526345253;0.0106748454272747;-0.00711020175367594;0.0175695698708296;0.315834492444992;0.242715075612068;0.319087713956833;-0.0453474149107933;-0.0565271005034447;0.0451862998306751;0.551470220088959;-0.212140738964081;0.306636452674866;-0.0428012832999229;-0.0905090346932411;0.00984799303114414
118;0.3;15.5;5.2;0.4;0.661434258656293;0.598583668508971;0.895209936447525;0.902396908961748;1.38366951155993;0.515232591180864;-0.278561353683472;0.124031916260719;0.301001846790314;0.00680197309702635;0.0124123366549611;0.0323339775204658;-0.41726353764534;0.77075982093811;0.303393304347992;0.0143784489482641;-0.00634377542883158;0.0144295692443848;0.309489399194717;0.235829591751099;0.32250988483429;-0.0503829382359982;-0.055679801851511;0.0218291319906712;0.547410309314728;-0.22118054330349;0.307557046413422;-0.0384793691337109;-0.089859813451767;0.0110770985484123
119;0.3;15.5;5.2;0.4;0.659508234192567;0.590113041824924;0.895028907689683;0.900308700308445;1.38598814037839;0.517606781093548;-0.278370141983032;0.123808182775974;0.305205315351486;-0.00476941373199225;-0.00699995458126068;0.055934701114893;-0.416769981384277;0.768631100654602;0.307491660118103;0.00125320255756378;-0.0077666062861681;0.0299112219363451;0.302600681781769;0.227279454469681;0.324344038963318;-0.0368870906531811;-0.062858909368515;0.0201253574341536;0.54336029291153;-0.230925291776657;0.308577835559845;-0.0353262759745121;-0.0871842503547668;0.00983824580907822
120;0.3;15.5;5.2;0.4;0.662970839147182;0.587004770380981;0.896821080888528;0.900178180028152;1.38890283812546;0.518096933800109;-0.281295597553253;0.118471898138523;0.306098639965057;-0.0149860233068466;-0.0448195897042751;0.0365880392491817;-0.41742730140686;0.767315864562988;0.310692131519318;-0.0141064487397671;-0.00409413687884808;0.0185030084103346;0.296934843063354;0.219586476683617;0.324306726455688;-0.0299017168581486;-0.0513539463281632;-0.0231277719140053;0.542152464389801;-0.236804530024528;0.308854073286057;-0.0286495815962553;-0.0790324807167053;0.00797120574861765
121;0.3;15.5;5.2;0.4;0.66830725451766;0.581580782165611;0.896060630758526;0.899457227679395;1.39454899962347;0.523515783678545;-0.281353056430817;0.112632073462009;0.31172114610672;0.00775895500555635;-0.0596932396292686;0.0750501528382301;-0.41891884803772;0.766627669334412;0.311210781335831;-0.0255092456936836;-0.00390625698491931;-0.0021656178869307;0.29121807217598;0.214605152606964;0.320652484893799;-0.0440707206726074;-0.0320190824568272;-0.0424414053559303;0.539738595485687;-0.246161952614784;0.310584515333176;-0.0289079993963242;-0.0874103754758835;0.00608402164652944
122;0.3;15.5;5.2;0.4;0.674667730946443;0.570706621879923;0.888973627296277;0.897814382350305;1.39854885450583;0.528408408753842;-0.278739869594574;0.10684260725975;0.318488597869873;0.0225402768701315;-0.0552287511527538;0.0609515123069286;-0.422376692295074;0.76604288816452;0.311098009347916;-0.0365419685840607;-0.00701781269162893;-0.00376603868789971;0.282558560371399;0.210042029619217;0.31683287024498;-0.0550958253443241;-0.0155290141701698;-0.0275873523205519;0.533197045326233;-0.255141586065292;0.302748501300812;-0.0417092852294445;-0.0904401689767838;-0.019987378269434
123;0.3;15.5;5.2;0.4;0.68044958798788;0.559957881880379;0.883029357697066;0.894221223929467;1.40261749732655;0.535419192402944;-0.275922417640686;0.100190155208111;0.321914374828339;0.0144431507214904;-0.064496360719204;0.0362514108419418;-0.42623183131218;0.763830661773682;0.30876287817955;-0.0428822785615921;-0.0296335406601429;-0.0317169353365898;0.273696810007095;0.207295402884483;0.315067231655121;-0.0626194104552269;-0.0225195288658142;-0.000342825340339914;0.528744459152222;-0.263474613428116;0.2992003262043;-0.0460878573358059;-0.0882571861147881;-0.0175906550139189
124;0.3;15.5;5.2;0.4;0.687813677500152;0.552711538789958;0.877455629535861;0.890709617607846;1.40593849270137;0.542092625851828;-0.274853110313416;0.0910566747188568;0.321755230426788;0.00180725555401295;-0.0934582203626633;0.000412577763199806;-0.430083185434341;0.761124789714813;0.305189579725265;-0.0389228984713554;-0.0297593139111996;-0.0354558490216732;0.265922456979752;0.205301284790039;0.315863281488419;-0.054060660302639;-0.0101681193336844;0.0178977679461241;0.524311006069183;-0.271248579025269;0.297823369503021;-0.047783873975277;-0.0852676257491112;0.00387975829653442
125;0.3;15.5;5.2;0.4;0.696673146697972;0.550859236489375;0.871527890746483;0.88642100948284;1.40780501916576;0.549741504033796;-0.274709939956665;0.0794327184557915;0.319649994373322;-0.0172683335840702;-0.110906921327114;-0.0118191754445434;-0.432661682367325;0.757964015007019;0.301915764808655;-0.0250210557132959;-0.0385685637593269;-0.0306291226297617;0.261302828788757;0.206461101770401;0.315886735916138;-0.0268054362386465;0.0208477526903152;-0.000703543541021645;0.519837856292725;-0.27869388461113;0.298494845628738;-0.048144768923521;-0.0804933682084084;0.0189575590193272
126;0.3;15.5;5.2;0.4;0.705571978536125;0.55554725013776;0.866876741634002;0.881489281438042;1.40874563819265;0.559111931794653;-0.276225000619888;0.0671277344226837;0.317213803529739;-0.033402144908905;-0.131806269288063;-0.0166824068874121;-0.434142917394638;0.75480043888092;0.299895823001862;-0.0186821445822716;-0.0334749408066273;-0.0102697080001235;0.260177373886108;0.211714178323746;0.315234363079071;0.0120267011225224;0.0553310178220272;-0.00282757985405624;0.515633046627045;-0.28562730550766;0.300255596637726;-0.0481895320117474;-0.0753539577126503;0.0260465014725924
127;0.3;15.5;5.2;0.4;0.71668741618178;0.566712437320906;0.862845294186026;0.877638564924768;1.40903381929504;0.568179444877921;-0.279483407735825;0.0522726587951183;0.314307689666748;-0.0478548780083656;-0.142482176423073;-0.0099217789247632;-0.434491336345673;0.751996457576752;0.299469977617264;-0.0086039649322629;-0.0313150733709335;0.0067615332081914;0.262324601411819;0.218426406383514;0.314929336309433;0.0303577668964863;0.0695883110165596;-0.00443727243691683;0.511649072170258;-0.292127400636673;0.301964282989502;-0.0472099594771862;-0.0716164335608482;0.0241075325757265
128;0.3;15.5;5.2;0.4;0.725759469599231;0.580466919193143;0.860288205010332;0.873963528433681;1.40902381510242;0.577986842623917;-0.283421874046326;0.0391172617673874;0.314507901668549;-0.0492577627301216;-0.107319816946983;0.0254874397069216;-0.434620648622513;0.748952269554138;0.299982815980911;-0.011620594188571;-0.0336442999541759;0.00633599609136581;0.2659752368927;0.226479634642601;0.313678860664368;0.0369055271148682;0.0744276791810989;-0.0259064361453056;0.507868707180023;-0.298454970121384;0.302873283624649;-0.0444794036448002;-0.0688191875815392;0.0118252336978912
129;0.3;15.5;5.2;0.4;0.730851490205526;0.591993020225338;0.858829412257649;0.86878579010387;1.40941353002937;0.590252517330936;-0.286314278841019;0.0296678580343723;0.316673398017883;-0.0276055410504341;-0.0721973478794098;0.0285353232175112;-0.435113549232483;0.745211482048035;0.300407946109772;-0.0159490685909987;-0.0358732081949711;0.006983891595155;0.268639385700226;0.235779881477356;0.310513854026794;0.00872491486370564;0.0720593482255936;-0.0405793748795986;0.504497706890106;-0.305301338434219;0.302466958761215;-0.0397421829402447;-0.070565328001976;0.000944389204960316
130;0.3;15.5;5.2;0.4;0.731507084072445;0.598216502223305;0.85785491704596;0.862837828394573;1.40919347527046;0.601285564743334;-0.287507474422455;0.0248450990766287;0.31817290186882;-0.0235981103032827;-0.0204234197735786;0.0291435346007347;-0.436202466487885;0.741079986095428;0.300861269235611;-0.0225128028541803;-0.0362168326973915;-0.00371356192044914;0.269099861383438;0.244051069021225;0.305183291435242;-0.00864798296242952;0.0731812119483948;-0.0666514486074448;0.502210199832916;-0.310208708047867;0.302408665418625;-0.0352569818496704;-0.0678163170814514;0.00522483559325337
131;0.3;15.5;5.2;0.4;0.73191653623975;0.602513968910289;0.856884656027169;0.857352839682134;1.41084473870996;0.613850559895326;-0.287922948598862;0.0208989549428225;0.316365420818329;-0.0129609555006027;-0.00603868719190359;0.0120504628866911;-0.437967628240585;0.737270653247833;0.301152765750885;-0.0297762826085091;-0.0308865010738373;-0.00245188642293215;0.268630176782608;0.251705586910248;0.299621105194092;-0.00730103300884366;0.0732451677322388;-0.0452987812459469;0.499492198228836;-0.317078411579132;0.301965296268463;-0.0321117229759693;-0.0667334198951721;0.00438168086111546
132;0.3;15.5;5.2;0.4;0.728977764404352;0.60452256858878;0.857088994466563;0.852226337602211;1.41310102137916;0.626646873563323;-0.287900656461716;0.0206330940127373;0.316347390413284;-0.0140163693577051;-0.00424576736986637;0.0287592243403196;-0.440679132938385;0.733421504497528;0.301440596580505;-0.0339256525039673;-0.0347599051892757;0.00160810945089906;0.267503350973129;0.259325206279755;0.297270774841309;-0.00866897590458393;0.0689288005232811;-0.00340344221331179;0.49692964553833;-0.323812752962112;0.301336467266083;-0.0324130915105343;-0.0657926350831986;0.0013944593956694
133;0.3;15.5;5.2;0.4;0.727865173777034;0.605730428028678;0.855938584308335;0.84669115554357;1.41467139956286;0.638374795702166;-0.287756502628326;0.0180816370993853;0.31706640124321;-0.0202739723026752;-0.0316877849400043;0.0298933200538158;-0.444100975990295;0.728957235813141;0.302175790071487;-0.0355696752667427;-0.0353876873850822;0.00902371387928724;0.264872759580612;0.266094237565994;0.29747012257576;-0.0155991250649095;0.0634376853704453;0.0194218959659338;0.494389623403549;-0.329593926668167;0.30141806602478;-0.0341104976832867;-0.06255754083395;0.00828233174979687
134;0.3;15.5;5.2;0.4;0.731539870938291;0.609682851140679;0.852884371328349;0.84410369568446;1.41560587445927;0.646003412198407;-0.287882089614868;0.0114205963909626;0.317215949296951;-0.0259787235409021;-0.0778774321079254;0.0160213094204664;-0.447203099727631;0.725400567054749;0.30285519361496;-0.0395691767334938;-0.0346150100231171;0.00779609568417072;0.263939529657364;0.270661950111389;0.297814220190048;-0.0161718018352985;0.0462692528963089;-0.00185158650856465;0.492042928934097;-0.333729684352875;0.302147924900055;-0.035915844142437;-0.0572749599814415;0.0134831853210926
