i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
145;0.3;0.5;0.989189752719931;1.20975731033335;0.809556195921526;0.808045860518271;1.40210905602926;1.07220454847832;-0.0237014628946781;-0.886688530445099;0.320267617702484;0.00277512962929904;-0.012139861471951;-0.00324524845927954;0.0381775163114071;0.100563898682594;0.320097237825394;-0.0309456437826157;-0.0220158025622368;-0.00258925720117986;0.834869742393494;-0.0344161354005337;0.320113629102707;0.00824650004506111;-0.00490702595561743;-0.00316951656714082;0.756217360496521;-1.10373198986053;0.320268541574478;0.00373684312216938;-0.00455320719629526;-0.00314446003176272
146;0.3;0.5;0.988153559106328;1.21062280675437;0.80948510448286;0.811607083558436;1.40259366239034;1.07226661030614;-0.0241530947387218;-0.889727473258972;0.320062875747681;0.00262851337902248;-0.0122838569805026;-0.00258600548841059;0.0342570096254349;0.0966982543468475;0.319965541362762;-0.0303977988660336;-0.0217734538018703;-0.00186866032890975;0.834835052490234;-0.0366466194391251;0.319932907819748;0.00797228794544935;-0.00496002240106463;-0.00238528987392783;0.755904912948608;-1.10600423812866;0.320086479187012;0.00382423028349876;-0.00459745526313782;-0.00242654164321721
147;0.3;0.5;0.987164912464748;1.21147150921313;0.809433599463986;0.815109243496133;1.40309838831719;1.07231905645754;-0.0246171709150076;-0.89278382062912;0.319877862930298;0.00245590531267226;-0.0124503960832953;-0.00271524209529161;0.0303819086402655;0.0928477868437767;0.319837868213654;-0.0298500377684832;-0.0214900206774473;-0.0022690121550113;0.834772825241089;-0.0389032363891602;0.31976044178009;0.00766221527010202;-0.00519698765128851;-0.00265899416990578;0.755599141120911;-1.10829544067383;0.319908618927002;0.00387202319689095;-0.00477971322834492;-0.00273910560645163
148;0.3;0.5;0.986240526818829;1.21229846436047;0.809405708567811;0.818541955922578;1.40363410987519;1.07235764563271;-0.0250923465937376;-0.895846366882324;0.319647997617722;0.00232277764007449;-0.0123442765325308;-0.00314954901114106;0.0265693888068199;0.089040145277977;0.319618999958038;-0.0291929468512535;-0.0209733620285988;-0.00290481839329004;0.834686160087585;-0.0411835759878159;0.319528341293335;0.00739323953166604;-0.0052889920771122;-0.00309051154181361;0.755304276943207;-1.11059904098511;0.319666266441345;0.00399131327867508;-0.00477708736434579;-0.00321938656270504
149;0.3;0.5;0.985359671784477;1.21309791841046;0.809403459044862;0.821902897148988;1.40418834573229;1.07237983410742;-0.0255768913775682;-0.898893475532532;0.319382607936859;0.0021611163392663;-0.0121951773762703;-0.00338192214258015;0.0228201951831579;0.0852769389748573;0.31941020488739;-0.0286008473485708;-0.0205328967422247;-0.00267932843416929;0.83457612991333;-0.0434734970331192;0.319273263216019;0.00710468646138907;-0.00537543790414929;-0.00323154986836016;0.755022764205933;-1.11289846897125;0.31940370798111;0.00406644400209188;-0.00476623233407736;-0.00332163157872856
150;0.3;0.5;0.98451374106641;1.21387288338724;0.809424404066448;0.825189163976173;1.40474967993788;1.07238639877817;-0.0260737463831902;-0.901934444904327;0.319075137376785;0.00198365771211684;-0.0120219700038433;-0.00376667664386332;0.0191326234489679;0.0815408676862717;0.319144368171692;-0.0278846509754658;-0.0201456695795059;-0.00351379229687154;0.834440469741821;-0.0457786992192268;0.318994700908661;0.00678775226697326;-0.00543391332030296;-0.00345580629073083;0.754749953746796;-1.11520004272461;0.319127529859543;0.00412142788991332;-0.00470688147470355;-0.00341208884492517
151;0.3;0.5;0.983697098358475;1.21462699561683;0.809472341803762;0.828385272000471;1.40530383035982;1.0723763949812;-0.0265815369784832;-0.90496301651001;0.318857461214066;0.00177327636629343;-0.011884517967701;-0.00284009007737041;0.0155235873535275;0.0778325572609901;0.318927317857742;-0.0271395593881607;-0.0198588371276855;-0.00288958684541285;0.834282279014587;-0.0480894967913628;0.318817436695099;0.00648747710511088;-0.00547019997611642;-0.00263941055163741;0.754492282867432;-1.11749339103699;0.318957567214966;0.00422917027026415;-0.00460208067670465;-0.00256717344745994
152;0.3;0.5;0.982899982751621;1.21536927590337;0.809552966864109;0.831500850501144;1.4058444323073;1.07234936496875;-0.0271040517836809;-0.907991290092468;0.318744421005249;0.00152203917969018;-0.0118770515546203;-0.00228466955013573;0.0119829541072249;0.0741311982274056;0.318811267614365;-0.0265242345631123;-0.0197496712207794;-0.00212075072340667;0.834103882312775;-0.0504113398492336;0.318716168403625;0.00619836058467627;-0.0055790226906538;-0.00227694795466959;0.754253745079041;-1.11978363990784;0.318851232528687;0.00435050763189793;-0.00457369070500135;-0.00241244258359075
153;0.3;0.5;0.982123171336857;1.21610841557091;0.809665963064489;0.834544136734379;1.40637210810939;1.07230921382396;-0.0276455860584974;-0.911042869091034;0.318584352731705;0.00122755137272179;-0.0121135804802179;-0.00257080444134772;0.00850051175802946;0.0704149156808853;0.318668395280838;-0.0258752908557653;-0.0197441410273314;-0.00235863775014877;0.833904683589935;-0.052759226411581;0.318554788827896;0.00623254105448723;-0.00497182132676244;-0.00260807503946125;0.754031002521515;-1.12208950519562;0.318669229745865;0.00445146020501852;-0.00459881871938705;-0.00278650037944317
154;0.3;0.5;0.98138925943523;1.21687036374122;0.809812052636963;0.837499665116277;1.40687840807486;1.07226256623561;-0.0282170567661524;-0.914142489433289;0.318398386240005;0.000711550994310528;-0.0128662968054414;-0.0027577884029597;0.00508915120735765;0.0666814371943474;0.318479657173157;-0.0251728184521198;-0.0198723934590817;-0.0027461217250675;0.833682894706726;-0.0551302917301655;0.318370968103409;0.00561222899705172;-0.00591111136600375;-0.00270388973876834;0.753819525241852;-1.12441456317902;0.318464875221252;0.00447036977857351;-0.00484785670414567;-0.00295293354429305
155;0.3;0.5;0.980646107255179;1.21760599846415;0.80998767178092;0.840369859204227;1.40738527090333;1.07223846729062;-0.0288062151521444;-0.917244613170624;0.318118989467621;0.000384672486688942;-0.013041946105659;-0.00371550885029137;0.00174330675508827;0.0629255324602127;0.318178802728653;-0.0245498828589916;-0.0200039446353912;-0.00373520283028483;0.833435118198395;-0.0575328879058361;0.318082630634308;0.00529153225943446;-0.00618364475667477;-0.00372287258505821;0.753605723381043;-1.12679553031921;0.318166077136993;0.00430700555443764;-0.00563223566859961;-0.00377940735779703
156;0.3;0.5;0.979828763470532;1.218248122009;0.810190159956887;0.843165681974388;1.40786459420375;1.07217748156971;-0.0293914843350649;-0.920280933380127;0.317898064851761;0.0002897328522522;-0.0125696128234267;-0.00270635914057493;-0.00154907535761595;0.0591521710157394;0.317972332239151;-0.0239317398518324;-0.0200107526034117;-0.00247982982546091;0.833159387111664;-0.0599702447652817;0.31785923242569;0.00500013493001461;-0.00638253474608064;-0.00283679156564176;0.753405034542084;-1.12917733192444;0.317950278520584;0.0043584774248302;-0.00569930812343955;-0.00279309810139239
157;0.3;0.5;0.978911632729931;1.21877162950042;0.810418118940512;0.845876473556273;1.40825510826587;1.0719971025006;-0.0299652814865112;-0.923216640949249;0.317789107561111;0.000210725789656863;-0.0119116296991706;-0.00168477685656399;-0.00477884011343122;0.0553709268569946;0.31789755821228;-0.0232626404613256;-0.0200530644506216;-0.00142276007682085;0.832854151725769;-0.062433909624815;0.317739814519882;0.00467828195542097;-0.00658292276784778;-0.00184461404569447;0.753238320350647;-1.13147044181824;0.317822933197021;0.0045302277430892;-0.00514099048450589;-0.00201266561634839
158;0.3;0.5;0.977914566317759;1.21919619434927;0.810673131914603;0.848501727931265;1.40853387125752;1.07166457846515;-0.0305375494062901;-0.926066756248474;0.317716300487518;5.09568708366714E-05;-0.011340974830091;-0.00148991809692234;-0.00794513896107674;0.0515868030488491;0.317852020263672;-0.0225639902055264;-0.0199066530913115;-0.00122140254825354;0.83251965045929;-0.0649212226271629;0.317666232585907;0.00433295639231801;-0.0067772432230413;-0.00138323428109288;0.753110587596893;-1.13363969326019;0.317728787660599;0.00472087925300002;-0.00427203997969627;-0.00160573387984186
159;0.3;0.5;0.976890611215698;1.21955586236521;0.810951531168122;0.851041832793255;1.40872249199128;1.07119691368704;-0.0311155095696449;-0.928861737251282;0.317474126815796;-7.46743535273708E-05;-0.0108899474143982;-0.00280163786374032;-0.0110400076955557;0.0478225722908974;0.317605704069138;-0.0218687243759632;-0.0197071023285389;-0.00254756328649819;0.832161962985992;-0.0674277544021606;0.317429572343826;0.00408975454047322;-0.00687271542847157;-0.00260621774941683;0.753015637397766;-1.13569676876068;0.317477226257324;0.00490620685741305;-0.00341683626174927;-0.0026839361526072
160;0.3;0.5;0.976015129712141;1.21988419737652;0.811246167925948;0.853360185971109;1.40887607393152;1.07063908548198;-0.0317043103277683;-0.931632041931152;0.317064583301544;-0.000278609368251637;-0.010750588029623;-0.00387947075068951;-0.0139022264629602;0.0442207232117653;0.317251026630402;-0.0212277714163065;-0.0195124708116055;-0.00347157847136259;0.831786453723908;-0.0699469745159149;0.317018419504166;0.00385159021243453;-0.00696441996842623;-0.00394066609442234;0.752938985824585;-1.13767874240875;0.317068457603455;0.00495246518403292;-0.00285051204264164;-0.00393133983016014
161;0.3;0.5;0.975016227884834;1.2202221362415;0.811552846447859;0.855750921270893;1.40895043147381;1.07004267827751;-0.0323075279593468;-0.934405088424683;0.316687881946564;-0.000452206993941218;-0.0106736198067665;-0.00355179840698838;-0.0168613772839308;0.0404887832701206;0.316901504993439;-0.0205509029328823;-0.0191858094185591;-0.00326923583634198;0.831402659416199;-0.0724614858627319;0.316637545824051;0.00374491652473807;-0.00677332282066345;-0.00345022766850889;0.752871096134186;-1.13961851596832;0.31668421626091;0.00497550051659346;-0.00242362031713128;-0.00346667901612818
162;0.3;0.5;0.974343096724709;1.22083016098426;0.811855119143568;0.85809833016606;1.40902045901206;1.06945337300723;-0.0329793766140938;-0.937467753887177;0.316321939229965;-0.000544855138286948;-0.0107878260314465;-0.00289286579936743;-0.0197701808065176;0.0367858000099659;0.316590815782547;-0.0200274251401424;-0.0187907386571169;-0.00260750926099718;0.831021666526794;-0.0749548673629761;0.316319525241852;0.00371179427020252;-0.00655913492664695;-0.00286998739466071;0.752807796001434;-1.14154434204102;0.316368281841278;0.00494715292006731;-0.00231247674673796;-0.00282641919329762
163;0.3;0.5;0.973449060389384;1.22122763436029;0.812168678917989;0.860406988714006;1.40911099083376;1.06889545450742;-0.03359529748559;-0.940288066864014;0.316082268953323;-0.000627220724709332;-0.011136632412672;-0.00251245591789484;-0.0226387046277523;0.0330993309617043;0.316399037837982;-0.0195934846997261;-0.0185656510293484;-0.00228870287537575;0.830637454986572;-0.0774446949362755;0.316097766160965;0.00359758408740163;-0.0065241283737123;-0.00264766719192266;0.752740323543549;-1.14349794387817;0.316139876842499;0.00486822659149766;-0.0025688149034977;-0.00273083802312613
164;0.3;0.5;0.972227413139299;1.22165486858795;0.812447959827485;0.86292092611411;1.40904577017633;1.06837237098647;-0.0342163220047951;-0.943158745765686;0.315933078527451;-0.000700827047694474;-0.0115267829969525;-0.00247180671431124;-0.0257677994668484;0.0290319584310055;0.316249638795853;-0.019015708938241;-0.0181525330990553;-0.00243439385667443;0.830244898796082;-0.079939529299736;0.315961003303528;0.00348667753860354;-0.00647759344428778;-0.00232480396516621;0.752634406089783;-1.14548921585083;0.316006749868393;0.00491296080872417;-0.00261956150643527;-0.0024347014259547
165;0.3;0.5;0.971483877182525;1.22210483708038;0.812757239726931;0.865133547244458;1.4091851964405;1.06786317184757;-0.0348414592444897;-0.946072459220886;0.31582173705101;-0.000776389497332275;-0.011898904107511;-0.00199139164760709;-0.028543446213007;0.0253910031169653;0.316161513328552;-0.0188190620392561;-0.0179188139736652;-0.00141829787753522;0.829843640327454;-0.0824406445026398;0.31587079167366;0.00332639599218965;-0.00658615631982684;-0.00169031589757651;0.752559244632721;-1.14750349521637;0.315910905599594;0.00487826392054558;-0.00318329315632582;-0.00174726231489331
166;0.3;0.5;0.970711048081222;1.22253517240831;0.813101619002174;0.867399540988335;1.40938502583688;1.06737246500323;-0.0354717709124088;-0.949027419090271;0.315726011991501;-0.000854438578244299;-0.0122609501704574;-0.00201043603010476;-0.0313996039330959;0.0216750875115395;0.316155701875687;-0.0187607053667307;-0.0177196767181158;-0.00105346122290939;0.829416573047638;-0.0849901512265205;0.31580176949501;0.00291940220631659;-0.00732012512162328;-0.00183721934445202;0.75250643491745;-1.14958810806274;0.315843343734741;0.00494362087920308;-0.00327809085138142;-0.00160894892178476
167;0.3;0.5;0.969950288836524;1.22298137447071;0.813484387772051;0.869653383272004;1.4096046251132;1.06689012326258;-0.0361112020909786;-0.952016592025757;0.315595209598541;-0.000966101535595953;-0.0124564506113529;-0.00296069937758148;-0.0342563465237617;0.0179319232702255;0.316064089536667;-0.0191421862691641;-0.0184332653880119;-0.00284011638723314;0.828976571559906;-0.08754763007164;0.315678089857101;0.00269764708355069;-0.00750929722562432;-0.00285900430753827;0.75248658657074;-1.15169227123261;0.315722972154617;0.00493862573057413;-0.00373405171558261;-0.00288098398596048
168;0.3;0.5;0.969146032181008;1.22350372305602;0.813783789436305;0.871921981476048;1.40971365763408;1.06645287461829;-0.0367573462426662;-0.955014288425446;0.315493166446686;-0.00107082596514374;-0.0124940518289804;-0.00199148012325168;-0.037123616784811;0.0141316745430231;0.315941035747528;-0.0195935126394033;-0.0193411465734243;-0.00215912400744855;0.828554272651672;-0.0900303795933723;0.315580427646637;0.00270186038687825;-0.00710476608946919;-0.00202079140581191;0.752384185791016;-1.15375959873199;0.315620392560959;0.00498161977156997;-0.00382848083972931;-0.0021909587085247
169;0.3;0.5;0.968417739661143;1.22412232490426;0.814232426275741;0.87415595215745;1.41011804730681;1.06637779449545;-0.0374109745025635;-0.958019137382507;0.315416634082794;-0.00119536102283746;-0.012569229118526;-0.00231191143393517;-0.0399322770535946;0.0103953201323748;0.315863966941833;-0.0193680748343468;-0.0191719233989716;-0.00229915790259838;0.828156650066376;-0.0924163684248924;0.31550806760788;0.00275649758987129;-0.00650983396917582;-0.00224838056601584;0.752360880374908;-1.15609705448151;0.31551793217659;0.00511959195137024;-0.00354959163814783;-0.00241954973898828
