i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
18;0.3;15.5;5.2;0.4;1.13648457221785;1.13584434513017;1.13248805682983;0.447274731870201;0.874377923558096;1.26902948845767;-0.233586043119431;-0.694744288921356;0.213396668434143;-0.0128601938486099;-0.0383335016667843;0.0576157756149769;0.625405132770538;0.0493869781494141;0.208407983183861;0.0315998494625092;-1.20476734638214;0.0400482714176178;0.271347373723984;0.322695940732956;0.213184729218483;-0.844063520431519;-0.0326253399252892;-0.0140605568885803;0.895518302917481;-0.782223284244537;0.212269276380539;-0.0884030982851982;-0.0116477375850081;0.0534200333058834
19;0.3;15.5;5.2;0.4;1.07547998209881;1.09585627184838;1.1245539962803;0.59955199656211;0.761045923482044;1.31220384615088;-0.235828533768654;-0.700875818729401;0.219115436077118;-0.0112499194219708;-0.059962697327137;0.0565617233514786;0.632773637771606;-0.0666933059692383;0.213767871260643;0.118895128369331;-1.21536803245544;0.031572163105011;0.171599119901657;0.316426336765289;0.213847026228905;-1.07374846935272;-0.0734843984246254;0.0221148878335953;0.885610997676849;-0.784512341022491;0.21797239780426;-0.0943991094827652;-0.0104862181469798;0.0610096640884876
20;0.3;15.5;5.2;0.4;1.02932001327531;1.05975978429274;1.11491615156282;0.748177238938515;0.655996977415117;1.35865315572187;-0.237873658537865;-0.709370672702789;0.224487528204918;-0.00891835521906614;-0.084807425737381;0.0504646338522434;0.641058683395386;-0.173667743802071;0.219185575842857;0.0869690924882889;-1.05085062980652;0.0546171963214874;0.0666247755289078;0.305701494216919;0.219880148768425;-1.05246353149414;-0.123890750110149;0.0389514118432999;0.874351978302002;-0.786779701709747;0.224293291568756;-0.112411469221115;-0.0101984450593591;0.0596361011266708
21;0.3;15.5;5.2;0.4;0.995760659784541;1.03538945155039;1.10271355959762;0.850434208233305;0.583438593352183;1.39268990483829;-0.23981174826622;-0.721422731876373;0.229834452271461;-0.00567998830229044;-0.111021213233471;0.0476812608540058;0.637353777885437;-0.250126719474792;0.226309299468994;-0.0493354871869087;-0.744173049926758;0.0592681169509888;-0.01935014128685;0.290223449468613;0.223349392414093;-0.838473200798035;-0.172120302915573;0.0416015386581421;0.860824823379517;-0.789071321487427;0.229743838310242;-0.138585463166237;-0.0106332516297698;0.0509265288710594
22;0.3;15.5;5.2;0.4;0.968053997180368;1.01924186482134;1.08731483289404;0.892632811877216;0.548925887194182;1.40472278563224;-0.241263717412949;-0.734476387500763;0.234500095248222;-0.00250787008553743;-0.129443570971489;0.0442863143980503;0.619210004806519;-0.290952414274216;0.230642452836037;-0.226849600672722;-0.396856933832169;0.031502116471529;-0.0743316859006882;0.271002441644669;0.230773255228996;-0.517616748809814;-0.199171036481857;0.0768231451511383;0.844555258750916;-0.791491270065308;0.234385073184967;-0.165324971079826;-0.0120997335761786;0.0431458093225956
23;0.3;15.5;5.2;0.4;0.936689489679111;1.00994659564485;1.06934024165667;0.883980759642126;0.541562268937982;1.39565498871524;-0.242430433630943;-0.748741865158081;0.238783434033394;0.000331668212311342;-0.139128267765045;0.0408070012927055;0.584749937057495;-0.309242337942123;0.23370149731636;-0.390595734119415;-0.113872498273849;0.0338672176003456;-0.0990473553538322;0.250974804162979;0.237291589379311;-0.222736552357674;-0.194787383079529;0.0542864538729191;0.82594621181488;-0.794127941131592;0.23842665553093;-0.186093598604202;-0.0143893761560321;0.0389095135033131
24;0.3;15.5;5.2;0.4;0.903684539392393;1.00626587193571;1.05014560432241;0.838783956768952;0.556514887831321;1.37309980627235;-0.243379607796669;-0.763242721557617;0.242772728204727;0.0022081253118813;-0.138533443212509;0.0390289835631847;0.538072526454926;-0.309394389390945;0.239417389035225;-0.507554173469543;0.0590895339846611;0.0711761862039566;-0.101741060614586;0.233005002140999;0.24243438243866;-0.0012878505513072;-0.164340898394585;0.0556417852640152;0.806221783161163;-0.797046720981598;0.242240250110626;-0.195976883172989;-0.0175926424562931;0.0378333330154419
25;0.3;15.5;5.2;0.4;0.869340810807081;1.00800049876915;1.03090509940891;0.77791367057939;0.582290982872651;1.34627880110779;-0.244228303432465;-0.777051031589508;0.246696144342422;0.00283375987783074;-0.128819361329079;0.0388419069349766;0.484216392040253;-0.302581042051315;0.248419269919395;-0.557256042957306;0.116862714290619;0.0886915847659111;-0.0925123170018196;0.219466537237167;0.248776942491531;0.11895713955164;-0.113944888114929;0.0702512636780739;0.786414265632629;-0.800315141677856;0.246062994003296;-0.193261086940765;-0.0208845231682062;0.0384544171392918
26;0.3;15.5;5.2;0.4;0.836614374748028;1.01429418587866;1.01288506801406;0.72310915635446;0.606890891318452;1.32322591205904;-0.245116159319878;-0.789498269557953;0.25045970082283;0.0019091481808573;-0.113818734884262;0.036443904042244;0.432047635316849;-0.298201203346252;0.25625067949295;-0.544930040836334;0.0907071754336357;0.0653153657913208;-0.080953411757946;0.211422950029373;0.255884200334549;0.145777478814125;-0.0601926185190678;0.0702881142497063;0.767667293548584;-0.803845345973969;0.249923601746559;-0.180528566241264;-0.0228722561150789;0.0378348976373672
27;0.3;15.5;5.2;0.4;0.803324127593311;1.02309190288324;0.996685846686014;0.682269521166973;0.627082559557752;1.30760664937414;-0.246183231472969;-0.800403356552124;0.254054456949234;-0.000346947548678145;-0.0983291193842888;0.0360130742192268;0.382192373275757;-0.299929827451706;0.260964542627335;-0.497078478336334;0.027018578723073;0.0334654003381729;-0.0733463689684868;0.207983702421188;0.26181173324585;0.111672580242157;-0.0192486774176359;0.0545235946774483;0.75047755241394;-0.807471513748169;0.253709316253662;-0.163624510169029;-0.0229280516505241;0.0373532772064209
