i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
10;0.3;15.5;5.2;0.4;1.572785415396;1.22897629597716;1.20481913624799;0.453037920854679;1.20281021295093;1.24161097165016;-0.20049974322319;-0.66105854511261;0.154069066047668;-0.00964920688420534;-0.0172604843974113;0.097227118909359;0.907723665237427;0.454958856105804;0.162524148821831;-0.490192711353302;-0.0944224372506142;0.0897627919912338;0.46196237206459;0.374087184667587;0.161749616265297;0.042349748313427;-0.0478763319551945;0.0723458528518677;1.0014476776123;-0.744194269180298;0.15641576051712;-0.123703382909298;-0.0258381143212318;0.0941878706216812
11;0.3;15.5;5.2;0.4;1.53473396576814;1.23453664421219;1.19406644980225;0.398753058910155;1.19879715996685;1.23642934848414;-0.201992198824882;-0.663289487361908;0.163291081786156;-0.00863464269787073;-0.0144422706216574;0.088411271572113;0.860288262367249;0.444396644830704;0.171330973505974;-0.49084734916687;-0.103444278240204;0.0826541036367416;0.467848181724548;0.373722851276398;0.169953629374504;0.0756367966532707;0.0141098853200674;0.0824788510799408;0.989103972911835;-0.747459530830383;0.165471851825714;-0.121756486594677;-0.0250290632247925;0.0855925381183624
12;0.3;15.5;5.2;0.4;1.49827735521108;1.24250589926937;1.1840315218388;0.347587902565996;1.19473793814335;1.23578730366794;-0.20343641936779;-0.665311694145203;0.171805590391159;-0.0081374254077673;-0.0122386272996664;0.081826813519001;0.815575301647186;0.433073550462723;0.179619506001472;-0.462724685668945;-0.123256169259548;0.0903154388070107;0.472499668598175;0.377248287200928;0.178347736597061;0.0633324384689331;0.0498297847807407;0.0760173872113228;0.97751659154892;-0.7506383061409;0.173773318529129;-0.112989112734795;-0.0236436259001493;0.07906374335289
13;0.3;15.5;5.2;0.4;1.4567473252735;1.24932610654526;1.17505233397183;0.301638797637519;1.18180666910887;1.23837901873443;-0.204868286848068;-0.66719663143158;0.17975227534771;-0.00796863622963429;-0.0107426857575774;0.0765836387872696;0.773422300815582;0.412182956933975;0.191809356212616;-0.442328840494156;-0.267019689083099;0.112919978797436;0.473292618989944;0.38204762339592;0.185393452644348;0.0267875008285046;0.0606890469789505;0.0635930374264717;0.96699845790863;-0.753662347793579;0.181357383728027;-0.102166995406151;-0.0217119492590427;0.0711861401796341
14;0.3;15.5;5.2;0.4;1.40505778104051;1.25304862024714;1.16706700777341;0.267214608931138;1.15083484242805;1.24252970198527;-0.206304550170898;-0.669014513492584;0.18719083070755;-0.00798192247748375;-0.0100168697535992;0.0716164410114288;0.73634946346283;0.372902363538742;0.201952949166298;-0.364810079336166;-0.460666060447693;0.080482542514801;0.469465643167496;0.386194229125977;0.192488521337509;-0.0349796079099178;0.0517426803708077;0.0885681658983231;0.95747971534729;-0.756487846374512;0.18824115395546;-0.0926366075873375;-0.0193608123809099;0.0657366439700127
15;0.3;15.5;5.2;0.4;1.35227772578674;1.24810043299097;1.15961262532623;0.268343063942404;1.10520380766334;1.25016303399907;-0.207750722765923;-0.670870661735535;0.194259867072105;-0.00800072215497494;-0.0108045786619186;0.0688964128494263;0.711956858634949;0.320488512516022;0.206081956624985;-0.238012954592705;-0.657899737358093;0.029675230383873;0.45234602689743;0.388387084007263;0.20344352722168;-0.235530883073807;0.0299445036798716;0.0985797196626663;0.948500156402588;-0.759105265140533;0.194891422986984;-0.0865775346755981;-0.0171055365353823;0.0635078176856041
16;0.3;15.5;5.2;0.4;1.29034549498523;1.22925677813085;1.15270564468324;0.320507977119026;1.03539106278232;1.26586695445015;-0.209194675087929;-0.673051059246063;0.201152220368385;-0.00785704050213099;-0.0152725372463465;0.0673192143440247;0.697401285171509;0.245140239596367;0.208060756325722;-0.0979006439447403;-0.851754426956177;0.0115950405597687;0.410716772079468;0.38844883441925;0.209816366434097;-0.513992607593536;0.00722443964332342;0.0276119112968445;0.940120279788971;-0.761399447917938;0.20108138024807;-0.0827672705054283;-0.0140839405357838;0.060792051255703
17;0.3;15.5;5.2;0.4;1.22307557392102;1.19707007112506;1.14595818179888;0.427944426525023;0.940406899023935;1.29337128842115;-0.210613504052162;-0.67605847120285;0.20771823823452;-0.00746725033968687;-0.0254036914557219;0.0646762773394585;0.694532573223114;0.146513372659683;0.209734499454498;0.022502139210701;-1.02432286739349;0.0133464857935905;0.340339064598083;0.386687040328979;0.20936244726181;-0.816935658454895;-0.0167006403207779;-0.0182797014713287;0.932010233402252;-0.763414919376373;0.20693601667881;-0.0835119411349297;-0.0116275809705257;0.060329619795084
18;0.3;15.5;5.2;0.4;1.16492395596935;1.15673023617681;1.13830284827529;0.569187287046376;0.838423940375632;1.33372075375984;-0.211968883872032;-0.680446922779083;0.213894560933113;-0.00659792637452483;-0.0406309962272644;0.0601081736385822;0.701006948947907;0.0431019365787506;0.213702768087387;0.102814972400665;-1.06206285953522;0.039434339851141;0.244129106402397;0.382567405700684;0.209279283881187;-1.04445588588715;-0.0529756173491478;0.0322468429803848;0.923162877559662;-0.76535427570343;0.212975889444351;-0.0866404622793198;-0.00973247364163399;0.0607493594288826
19;0.3;15.5;5.2;0.4;1.12123979015145;1.11952793312813;1.12972495574985;0.705839138466829;0.747234010536187;1.37697494868961;-0.213313117623329;-0.687385737895966;0.220039397478104;-0.0048872223123908;-0.0626333728432655;0.0541627295315266;0.708227157592773;-0.0486822165548801;0.22076952457428;0.064878061413765;-0.890374064445496;0.0709667354822159;0.142908796668053;0.37395715713501;0.21597695350647;-0.99295848608017;-0.110206849873066;0.0690649077296257;0.913593053817749;-0.767141342163086;0.21931217610836;-0.100049547851086;-0.00850798189640045;0.0638520941138268
