i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
0;0.3;15.5;5.2;0.4;1.68556436410753;1.46113039808634;1.23881135451964;0.32585110570031;1.21384747440027;1.25414579753258;-0.185033425688744;-0.638876378536224;0.0117215970531106;0.00802935753017664;0.0094302436336875;-0.000213176041143015;1.0619797706604;0.495180636644363;0.0117126703262329;0.00764194130897522;0.00931870471686125;-0.000239485030760989;0.736128687858582;0.495302796363831;0.0117116132751107;0.00884401332587004;0.0103032970800996;-0.000246524083195254;1.05120873451233;-0.718619048595428;0.0117089645937085;0.00951066147536039;0.0109582170844078;-0.000268226314801723
1;0.3;15.5;5.2;0.4;1.68532118378358;1.46106212073528;1.23874056774305;0.325545077305419;1.21384474361226;1.25406595124059;-0.185086607933044;-0.638923466205597;0.0136805661022663;0.00663199415430427;0.00824344903230667;0.0763446092605591;1.06160819530487;0.495122194290161;0.0147356940433383;-0.00928431935608387;0.00828765612095594;0.102304339408875;0.736063122749329;0.495177805423737;0.014421733096242;0.00736337341368198;0.00651085190474987;0.0914912298321724;1.05108392238617;-0.718676924705505;0.0143836950883269;0.0049699223600328;0.00940640643239021;0.0900319144129753
2;0.3;15.5;5.2;0.4;1.68015569693916;1.46041145850318;1.23767635476896;0.318959855879361;1.21362395952358;1.25323324290916;-0.185563445091248;-0.639462232589722;0.0318352989852428;0.00021680723875761;-0.000201189308427274;0.232759445905685;1.05447113513947;0.49422088265419;0.0388036221265793;-0.112515047192574;-0.00613721646368504;0.287698596715927;0.735511481761932;0.493861466646194;0.0345243960618973;0.000450915889814496;-0.010606549680233;0.239211991429329;1.04952919483185;-0.719393014907837;0.0343743562698364;-0.0154658909887075;-0.000604819389991462;0.238536283373833
3;0.3;15.5;5.2;0.4;1.66594633516864;1.45895379467109;1.23493742822068;0.300963572784281;1.21272145684225;1.25119690691338;-0.186793133616447;-0.641067981719971;0.0573616400361061;-0.00714745279401541;-0.0110648265108466;0.242225110530853;1.03511691093445;0.491324633359909;0.0684230327606201;-0.233567446470261;-0.0281943995505571;0.25803405046463;0.734154522418976;0.490480333566666;0.0598973669111729;-0.00724937580525875;-0.0314070880413055;0.2350252866745;1.04553186893463;-0.721352100372314;0.0599255189299583;-0.0394274443387985;-0.0132429301738739;0.235742196440697
4;0.3;15.5;5.2;0.4;1.64354293822093;1.45679274209463;1.23075718615219;0.272716518585178;1.21122478448292;1.24809824956925;-0.188663735985756;-0.643637478351593;0.0781068801879883;-0.0130320424214005;-0.020023750141263;0.18909777700901;1.00487172603607;0.486276894807816;0.0876484289765358;-0.337923347949982;-0.0507137700915337;0.166508957743645;0.732157230377197;0.485226482152939;0.0795655101537705;-0.0130165219306946;-0.049431923776865;0.182259947061539;1.03943717479706;-0.724454581737518;0.07949598133564;-0.05913095921278;-0.024349432438612;0.181553900241852
5;0.3;15.5;5.2;0.4;1.61524671807005;1.45418765942274;1.22565666263835;0.23699339302653;1.20945468710264;1.24416763246327;-0.191003859043121;-0.646977066993713;0.0948082134127617;-0.0165976919233799;-0.0260946545749903;0.154178351163864;0.96679162979126;0.479313999414444;0.0999081805348396;-0.410339534282684;-0.0706400126218796;0.126019507646561;0.729799509048462;0.478537440299988;0.0945862010121346;-0.015776589512825;-0.0620398633182049;0.147022783756256;1.03194630146027;-0.728384435176849;0.0941227674484253;-0.071693554520607;-0.0322839431464672;0.146454975008965
6;0.3;15.5;5.2;0.4;1.58343089350495;1.4513420085207;1.22004859062418;0.197102513484643;1.20768927652434;1.23999212616667;-0.193423733115196;-0.650509655475616;0.107966147363186;-0.0174882709980011;-0.0281953252851963;0.1330905854702;0.924545705318451;0.47082781791687;0.111621409654617;-0.443182945251465;-0.0848676189780235;0.12778614461422;0.727443695068359;0.471273213624954;0.107448108494282;-0.0155856898054481;-0.0676810517907143;0.132511153817177;1.02384841442108;-0.732771933078766;0.107047565281391;-0.0763848125934601;-0.0361234098672867;0.133985921740532
7;0.3;15.5;5.2;0.4;1.55140071066024;1.44844782823919;1.21438596203505;0.157103161887274;1.20623650302223;1.23579080355033;-0.195755124092102;-0.653995275497437;0.119989767670631;-0.0165512673556805;-0.0273652542382479;0.12211999297142;0.882355809211731;0.461585730314255;0.124822117388248;-0.438595861196518;-0.0912026464939117;0.130120605230331;0.725269854068756;0.463910847902298;0.120023339986801;-0.0136031536385417;-0.0677860528230667;0.125389516353607;1.01577365398407;-0.737249612808228;0.119977988302708;-0.0751395151019096;-0.0362117998301983;0.128121942281723
8;0.3;15.5;5.2;0.4;1.52170993374851;1.44590372488327;1.20919562833919;0.119797214570669;1.20520996442233;1.23172026698292;-0.198025241494179;-0.65747082233429;0.132575362920761;-0.0150063503533602;-0.0254512224346399;0.117119207978249;0.843068540096283;0.452360183000565;0.137151420116425;-0.406561076641083;-0.0891096293926239;0.11262920498848;0.723355233669281;0.456843137741089;0.132158875465393;-0.010975725017488;-0.0641223713755608;0.116733983159065;1.00824880599976;-0.741476714611053;0.132172629237175;-0.0697929039597511;-0.0333514884114265;0.117775775492191
9;0.3;15.5;5.2;0.4;1.49505583022057;1.44328973476571;1.20425482589185;0.0864298569574169;1.20483816773138;1.22788195024623;-0.199956476688385;-0.660419285297394;0.143248811364174;-0.0126362554728985;-0.0217745453119278;0.105761282145977;0.807865679264069;0.443884313106537;0.147389456629753;-0.365994721651077;-0.0803350061178207;0.0955353826284409;0.721673786640167;0.450293511152267;0.143364295363426;-0.00890180841088295;-0.0587569139897823;0.106175534427166;1.00130152702332;-0.745324492454529;0.143484622240067;-0.0639458522200584;-0.0291331298649311;0.107400514185429
