i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
319;0.3;0.5;1.18415461367409;1.21381798212605;0.0693603348231422;0.0684038466581252;1.18121819543814;1.21439760938867;-0.136974304914474;-1.06998360157013;0.302020758390427;-0.00234001805074513;0.010784306563437;-0.00159935443662107;-0.130627557635307;0.114154003560543;0.0121269328519702;0.0039024231955409;-0.00875661615282297;-0.00119177263695747;-0.192860305309296;0.142547160387039;-0.011341130360961;0.0143782291561365;-0.0183238051831722;-0.430951297283173;-0.0677662268280983;-1.06539034843445;0.302039474248886;-0.0099356546998024;0.011688101105392;-0.00143092451617122
320;0.3;0.5;1.18474132795238;1.21436699099015;0.0693630963572183;0.0681955638284935;1.18175221541559;1.21488019911864;-0.137936696410179;-1.07057571411133;0.301958799362183;-0.00215013325214386;0.0108526898548007;-0.00176316185388714;-0.130650371313095;0.114143207669258;0.0120930979028344;0.00373511877842247;-0.00887578446418047;-0.00145800097379833;-0.192644029855728;0.142558366060257;-0.0147803239524364;0.0151564721018076;-0.0171686876565218;-0.449681580066681;-0.0687256529927254;-1.06598544120789;0.301981896162033;-0.00971755478531122;0.0117630790919065;-0.00162320618983358
321;0.3;0.5;1.18530714703991;1.21506512064393;0.0693646611186608;0.0681628922274742;1.18226628880871;1.21551885659213;-0.138874813914299;-1.07116627693176;0.301957428455353;-0.00194027030374855;0.0109375659376383;-0.00118874222971499;-0.130664840340614;0.114112436771393;0.0120822265744209;0.0036335492040962;-0.00914296880364418;-0.00129525910597295;-0.192537054419518;0.142713293433189;-0.0152916312217712;0.0153816705569625;-0.015511860139668;-0.450777322053909;-0.0696620047092438;-1.06657898426056;0.301980704069138;-0.00949765555560589;0.0118604060262442;-0.00109150120988488
322;0.3;0.5;1.18586977051122;1.21580431929322;0.0693659518376265;0.0681848324534672;1.1827780276321;1.21620154508488;-0.139793813228607;-1.07175743579865;0.301995575428009;-0.00179088138975203;0.0109596224501729;-0.00118784117512405;-0.130678310990334;0.114077299833298;0.0120948702096939;0.00351668708026409;-0.00941679067909718;-0.00114256865344942;-0.192469254136086;0.142905250191689;-0.0152625869959593;0.0155075648799539;-0.0139083964750171;-0.451424360275269;-0.0705795288085938;-1.0671728849411;0.302021831274033;-0.00932163652032614;0.0118993408977985;-0.00103271065745503
323;0.3;0.5;1.18643676244365;1.21653041781831;0.069366637420291;0.0682027841217383;1.18329594374194;1.21687316374044;-0.140701100230217;-1.0723443031311;0.302023887634277;-0.00169714959338307;0.0110232336446643;-0.00107326125726104;-0.130696475505829;0.114050276577473;0.0121394228190184;0.0033646454103291;-0.00964578334242106;-0.000613088603131473;-0.192409574985504;0.143086686730385;-0.015504009090364;0.0156125966459513;-0.0125445500016212;-0.453308403491974;-0.0714858919382095;-1.06776332855225;0.30205625295639;-0.00923158321529627;0.0119903245940804;-0.000798967201262713
324;0.3;0.5;1.18697780218164;1.217219367877;0.0693679037868001;0.0682259825969067;1.18380946246781;1.21752995163708;-0.14160567522049;-1.07290697097778;0.301935434341431;-0.0019042749190703;0.0104424320161343;-0.00207942258566618;-0.130715072154999;0.114020869135857;0.0121414130553603;0.00321015203371644;-0.00987473782151938;-0.00106696086004376;-0.192361027002335;0.143253743648529;-0.0157198905944824;0.0157194323837757;-0.0113959070295095;-0.456133931875229;-0.0723875612020493;-1.06835079193115;0.301978290081024;-0.0091709028929472;0.0120606888085604;-0.00197272351942956
325;0.3;0.5;1.18755109543939;1.21792042303588;0.0693671266508679;0.0682378167163428;1.18431684335755;1.21816016449315;-0.142497733235359;-1.07350707054138;0.30179688334465;-0.00179332226980478;0.0104676652699709;-0.00228671613149345;-0.130732104182243;0.113985739648342;0.0121043492108583;0.00307507556863129;-0.0101326946169138;-0.00147170794662088;-0.192307516932488;0.143394380807877;-0.0159780234098434;0.015961654484272;-0.0105257630348206;-0.458646565675736;-0.0732813253998756;-1.06893682479858;0.301841884851456;-0.0090852826833725;0.0121335331350565;-0.00218481663614511
326;0.3;0.5;1.18821278573648;1.21867920834277;0.0693560780409787;0.0682347303547272;1.18482800127249;1.2187627536082;-0.143367573618889;-1.07418775558472;0.30173134803772;-0.00172819558065385;0.0105678224936128;-0.00209753774106503;-0.130751669406891;0.113958053290844;0.0120622720569372;0.00292039080522954;-0.0103676961734891;-0.00197762972675264;-0.192254766821861;0.14351050555706;-0.0160229168832302;0.0161939729005098;-0.00983813218772411;-0.460240244865418;-0.0741688758134842;-1.06951808929443;0.301757246255875;-0.00904472172260284;0.0122025143355131;-0.00207396689802408
327;0.3;0.5;1.18876377187857;1.21930088940083;0.0693552115685747;0.068205148311731;1.18532555348319;1.21932524954302;-0.144254311919212;-1.07476532459259;0.301720827817917;-0.00169829314108938;0.0106364898383617;-0.00130904105026275;-0.130770221352577;0.113921970129013;0.012031159363687;0.00275465939193964;-0.0106429494917393;-0.00172808999195695;-0.192183256149292;0.143593192100525;-0.01640092022717;0.0165223516523838;-0.00935706216841936;-0.462287247180939;-0.0750566273927689;-1.0700935125351;0.301736831665039;-0.00903527811169624;0.0123053602874279;-0.00130088266450912
328;0.3;0.5;1.18930762866721;1.21989452001262;0.0693507216494447;0.0681666387015481;1.18582157203667;1.21986522083641;-0.145135626196861;-1.07532811164856;0.301762461662292;-0.00169333210214973;0.0107145551592112;-0.000968657608609647;-0.130793139338493;0.113893032073975;0.0120258694514632;0.00255580176599324;-0.010891699232161;-0.00140148052014411;-0.19211633503437;0.14366140961647;-0.0163357555866241;0.0168562047183514;-0.00896764732897282;-0.462434262037277;-0.0759422406554222;-1.0706592798233;0.301778256893158;-0.00902967527508736;0.0124029638245702;-0.000898362603038549
