i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i;T_Z;k_f;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4;i
0;0.3;0.5;1.68548087112782;1.46074532506875;1.23848993118006;0.326071392018927;1.21414161896879;1.25420830270775;-0.184909671545029;-0.638769567012787;0.011725646443665;0.00861511006951332;0.00976741407066584;-0.000529902463313192;1.06206297874451;0.495207935571671;0.0117258746176958;0.00835631415247917;0.00954013224691153;-0.00051447784062475;0.735991597175598;0.495125383138657;0.0117282764986157;0.00841973256319761;0.00960391573607922;-0.000547723844647408;1.05098640918732;-0.718883156776428;0.0117286425083876;0.00843875296413899;0.00959870871156454;-0.000515585939865559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.3;0.5;1.68546332143282;1.4604612927121;1.23844008042567;0.326468602425332;1.21414328659627;1.25427956360245;-0.184918940067291;-0.63881242275238;0.0145023791119456;0.00934919528663158;0.0089064184576273;0.09339240193367;1.06205093860626;0.495142042636871;0.0143819712102413;0.00908734556287527;0.00785821676254272;0.0908097326755524;0.73558235168457;0.495041429996491;0.0152986673638225;-0.00291457329876721;0.00783582869917154;0.0888384580612183;1.05092561244965;-0.718950271606445;0.014558638446033;0.00674592610448599;0.00786302238702774;0.0905831009149551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.3;0.5;1.68533086853842;1.45725826290763;1.23773081061368;0.331098843203271;1.21418281093797;1.25512935901552;-0.184727117419243;-0.639155089855194;0.0341428816318512;0.0120687801390886;0.00408408185467124;0.23538313806057;1.06227087974548;0.494571566581726;0.0344122648239136;0.0122332982718945;0.000236165942624211;0.240437641739845;0.731172144412994;0.494304299354553;0.0368194580078125;-0.0644011944532394;-0.00216959277167916;0.269611895084381;1.05038976669312;-0.719553112983704;0.0346187613904476;-1.49696716107428E-05;-5.53863355889916E-05;0.241030350327492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.3;0.5;1.68501036846191;1.44903954892809;1.23597894356781;0.343035328632695;1.21427279734285;1.25735426572718;-0.18423767387867;-0.640115022659302;0.0593005046248436;0.0150936897844076;-0.00217722728848457;0.234811365604401;1.06283438205719;0.493053644895554;0.0600160546600819;0.0156172728165984;-0.00932658929377794;0.235068082809448;0.719799816608429;0.49233004450798;0.0652420297265053;-0.130441516637802;-0.0154410721734166;0.256473660469055;1.0490825176239;-0.721141278743744;0.0600413270294666;-0.00736528215929866;-0.0102178324013948;0.235201701521873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.3;0.5;1.684515631778;1.43656735294487;1.23333571820785;0.361016348840695;1.21444369623038;1.26066110045098;-0.183434560894966;-0.6416175365448;0.0794260427355766;0.0180913917720318;-0.00706004491075873;0.183976233005524;1.06374180316925;0.490700453519821;0.0797247365117073;0.0189617481082678;-0.0170434284955263;0.180658832192421;0.702729165554047;0.489063501358032;0.0858984291553497;-0.179019585251808;-0.0277127139270306;0.183550462126732;1.04717135429382;-0.72363018989563;0.0796214565634728;-0.0130760772153735;-0.018803209066391;0.180320218205452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.3;0.5;1.68390860082123;1.42141547013456;1.23006206865465;0.382529268038648;1.21472345616985;1.26442555283452;-0.182323575019836;-0.643409371376038;0.0945940315723419;0.0210044402629137;-0.00927460752427578;0.148441329598427;1.06499361991882;0.487850099802017;0.0944626480340958;0.0222863294184208;-0.0211822409182787;0.146306157112122;0.682477653026581;0.484660118818283;0.100973315536976;-0.193608745932579;-0.0367834083735943;0.147156447172165;1.04491484165192;-0.726707398891449;0.0943554490804672;-0.0160772167146206;-0.0239721965044737;0.146301075816154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.3;0.5;1.68325304318237;1.40851957310597;1.22646692429222;0.400668981590706;1.2151183462332;1.26756513548457;-0.180941998958588;-0.645211338996887;0.107772842049599;0.0234960503876209;-0.00881485268473625;0.133630201220512;1.06653738021851;0.484893083572388;0.107449308037758;0.0246035531163216;-0.0214950852096081;0.133223101496696;0.665894627571106;0.480308592319489;0.113598711788654;-0.174487382173538;-0.0404243431985378;0.142582684755325;1.04259133338928;-0.729989290237427;0.107421316206455;-0.0165833663195372;-0.0255443509668112;0.132998064160347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
