i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
500;0.3;15.5;5.2;0.4;0.884796174590431;0.893211014924276;0.661552174029179;0.765633596849255;1.39651309642162;0.990303229557044;-3.97525143623352;-1.17046737670898;0.299896121025085;-0.0317937135696411;-0.0191420987248421;0.000898029888048768;-4.16219997406006;-0.305646866559982;0.299914419651031;-0.0143843274563551;-0.0041837333701551;0.000915829907171428;-3.41541218757629;-0.474474608898163;0.299930214881897;0.000689400010742247;0.00481737311929464;0.000808837416116148;-3.3824999332428;-1.46423077583313;0.299914479255676;-0.00625000521540642;0.00213847286067903;0.000887935457285494
501;0.3;15.5;5.2;0.4;0.885115784815697;0.896117698704619;0.663367260149253;0.767148141719253;1.3968113775943;0.9904944618201;-3.97957134246826;-1.17127287387848;0.299921929836273;-0.0316160172224045;-0.0190274063497782;0.000373076734831557;-4.1654167175293;-0.30588772892952;0.299941182136536;-0.0143306506797671;-0.00417039915919304;0.000372315262211487;-3.4168803691864;-0.473844885826111;0.299956887960434;0.000763471238315105;0.00483430875465274;0.000477179448353127;-3.38418555259705;-1.46379959583282;0.299938410520554;-0.00620752666145563;0.00216622021980584;0.00045495547237806
502;0.3;15.5;5.2;0.4;0.885425500198057;0.898999013504895;0.665178019341647;0.768659080330235;1.39710928028794;0.990684508876029;-3.98387026786804;-1.17205941677094;0.299878865480423;-0.0314070768654346;-0.0188328921794891;-0.000168070488143712;-4.16863203048706;-0.306125581264496;0.299898982048035;-0.0142619060352445;-0.00413319561630487;-0.000184025033377111;-3.41835260391235;-0.473211079835892;0.299916118383408;0.000709451851435006;0.00483751855790615;-0.000246646523009986;-3.38587021827698;-1.4633629322052;0.2998928129673;-0.00618587294593453;0.00220354716293514;-0.000154337802086957
503;0.3;15.5;5.2;0.4;0.88572405283261;0.901851852705665;0.666986583354379;0.770156039033187;1.39740230775978;0.990868714166539;-3.98815631866455;-1.17282569408417;0.299847900867462;-0.0312937386333942;-0.0186569858342409;-6.3329265685752E-05;-4.17184019088745;-0.306357383728027;0.299865543842316;-0.0141414245590568;-0.00409534573554993;-0.00010426650987938;-3.41983532905579;-0.472577154636383;0.29987633228302;0.000622453691903502;0.00482177920639515;-0.000148060629726388;-3.38755965232849;-1.46292006969452;0.299861013889313;-0.00620741117745638;0.00224797916598618;-5.48236275790259E-05
504;0.3;15.5;5.2;0.4;0.886018571338115;0.904692203923449;0.668798160063902;0.771639409989241;1.39769048321745;0.991048899636994;-3.99243640899658;-1.17358207702637;0.299872308969498;-0.0311652049422264;-0.0186372194439173;0.000301509979180992;-4.17503929138184;-0.30658432841301;0.299886912107468;-0.0139610357582569;-0.00406844541430473;0.000255584134720266;-3.42132544517517;-0.471940964460373;0.299895435571671;0.000605350243858993;0.00483118835836649;0.000190580991329625;-3.38924956321716;-1.46247065067291;0.29988893866539;-0.00615139119327068;0.00228517199866474;0.000284856709185988
505;0.3;15.5;5.2;0.4;0.886319844403679;0.907529832508409;0.670607774276215;0.773105497395132;1.39797306064261;0.991228011554222;-3.99670171737671;-1.17434298992157;0.299952358007431;-0.030986163765192;-0.0186787806451321;0.000703410594724119;-4.17821931838989;-0.306809574365616;0.299960017204285;-0.0137587459757924;-0.0040540061891079;0.000633624440524727;-3.42281603813171;-0.471302717924118;0.299960225820541;0.000664242834318429;0.0048322631046176;0.000489092723000795;-3.39093112945557;-1.46201777458191;0.299962073564529;-0.00604543462395668;0.00230410136282444;0.000611011579167098
506;0.3;15.5;5.2;0.4;0.886625720101439;0.910364175213275;0.672414892057699;0.774569766208987;1.39825348078389;0.99140359363185;-4.00095367431641;-1.17510402202606;0.300016015768051;-0.0307758320122957;-0.0185962989926338;0.000318626931402832;-4.18138837814331;-0.307032316923141;0.300015270709991;-0.0136511577293277;-0.00400202674791217;0.000241832080064341;-3.42430019378662;-0.470665454864502;0.300014436244965;0.000747645797673613;0.00481485947966576;0.000317994272336364;-3.3926088809967;-1.46156239509583;0.300011038780212;-0.00599359814077616;0.00232538743875921;0.000274350662948564
507;0.3;15.5;5.2;0.4;0.886928286122681;0.913175348868516;0.674216078607033;0.776031185200314;1.39853534215762;0.991575054148013;-4.0051851272583;-1.1758519411087;0.300043791532516;-0.0305917020887136;-0.0184276066720486;0.00028762043802999;-4.18455219268799;-0.307250052690506;0.300036877393723;-0.0136057594791055;-0.00394721468910575;0.000220011599594727;-3.42578530311584;-0.470029681921005;0.300042569637299;0.000716440961696208;0.00480017764493823;0.000201163624296896;-3.39428544044495;-1.46110427379608;0.300029367208481;-0.00598635245114565;0.0023623330052942;0.000215808744542301
508;0.3;15.5;5.2;0.4;0.88722216796038;0.91596105319961;0.676014953195726;0.77748801716974;1.39881547148038;0.991738571722286;-4.00940799713135;-1.17658591270447;0.30008065700531;-0.0305223502218723;-0.0182896498590708;0.000298819883028045;-4.1877179145813;-0.307466387748718;0.300066649913788;-0.0136008635163307;-0.00392489042133093;0.000193829298950732;-3.42728042602539;-0.469399839639664;0.30007204413414;0.000618710706476122;0.00476015079766512;0.000188720136065967;-3.39596915245056;-1.46064400672913;0.300055801868439;-0.00605000788345933;0.00239334558136761;0.000220224043005146
509;0.3;15.5;5.2;0.4;0.887514519744608;0.918736318558636;0.67781601696858;0.778937392250108;1.39909238032854;0.991895723392975;-4.01362991333008;-1.17731952667236;0.300108224153519;-0.0304118767380714;-0.0183306094259024;0.000349752721376717;-4.19088172912598;-0.307685226202011;0.300089836120605;-0.013487434014678;-0.00392266921699047;0.000294958095764741;-3.42878413200378;-0.468777477741241;0.300090402364731;0.000618776248302311;0.00470435572788119;0.00021476652182173;-3.39765763282776;-1.46018469333649;0.300076544284821;-0.00602689012885094;0.00238611618988216;0.000272647361271083
