i;T_Z;k_f;k_f_v;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
529;0.3;15.5;5.2;0.4;1.04089854575696;1.44345562913671;1.00293987922815;1.03603980675493;1.43564264921717;0.992643035952083;-2.2984790802002;-2.86706018447876;0.299802422523499;-0.00658741081133485;0.00569589622318745;0.000129064763314091;-2.3492546081543;-1.82740080356598;0.299802422523499;0.00323060597293079;-0.00101353914942592;0.000128608255181462;-1.31332850456238;-1.81205189228058;0.299802839756012;-0.000297831516945735;0.000726438825950027;7.80542613938451E-05;-1.29748797416687;-2.80456852912903;0.299809515476227;-0.000281271786661819;0.00129463092889637;0.000120541677461006
530;0.3;15.5;5.2;0.4;1.04068567567932;1.44355590279428;1.00368202982463;1.03647750475071;1.43637381862303;0.99283227161876;-2.2994589805603;-2.86791038513184;0.299887746572495;-0.00650347443297505;0.0057071135379374;-0.000354618270648643;-2.3501079082489;-1.82845795154572;0.299892038106918;0.00320484489202499;-0.00103859312366694;-0.000344623462297022;-1.31374132633209;-1.81329464912415;0.299889624118805;-0.000304056884488091;0.000649001682177186;-0.000314325356157497;-1.29768836498261;-2.805997133255;0.299897938966751;-0.000324129592627287;0.00117910327389836;-0.000341138744261116
531;0.3;15.5;5.2;0.4;1.04047635108582;1.4436414242835;1.00441258657789;1.03691387595417;1.43710904590566;0.993016082226678;-2.30042552947998;-2.86875987052917;0.299919664859772;-0.00641251867637038;0.00563793536275625;-0.000312612944981083;-2.35095930099487;-1.82951140403748;0.299926310777664;0.00318044773302972;-0.00105749431531876;-0.00031740969279781;-1.31415343284607;-1.8145455121994;0.299920558929443;-0.000313186639687046;0.000594983226619661;-0.000379250413971022;-1.29788720607758;-2.80742835998535;0.299928784370422;-0.00034442005562596;0.00116151804104447;-0.00040510282269679
532;0.3;15.5;5.2;0.4;1.04028613894196;1.44373143280674;1.00513711616555;1.0373470043794;1.43784242070027;0.993194480206637;-2.30138087272644;-2.86962008476257;0.299916714429855;-0.00634300662204623;0.00548068014904857;-0.000587086018640548;-2.3518054485321;-1.83055675029755;0.299922257661819;0.00323537178337574;-0.00101261353120208;-0.000622480816673487;-1.31456351280212;-1.81579279899597;0.299909889698029;-0.000309766852296889;0.00064412975916639;-0.000652690825518221;-1.29808247089386;-2.80885052680969;0.299919277429581;-0.000356045056832954;0.00121877365745604;-0.000661358237266541
533;0.3;15.5;5.2;0.4;1.04011223339683;1.44382522582539;1.00585643797871;1.03776723599909;1.43856740831995;0.993368650493519;-2.30232453346252;-2.87047863006592;0.299917787313461;-0.00627343729138374;0.00546332774683833;-0.000417679431848228;-2.35263466835022;-1.83158385753632;0.29992288351059;0.00339587591588497;-0.000885592889972031;-0.000412974390201271;-1.31496953964233;-1.81702649593353;0.299907177686691;-0.000292692799121141;0.000764364434871823;-0.000382888334570453;-1.29827260971069;-2.8102548122406;0.299916207790375;-0.000343984313076362;0.0013346872292459;-0.000399284675950184
534;0.3;15.5;5.2;0.4;1.03992993120464;1.44390527634941;1.00656755098232;1.03817221425852;1.43928590746565;0.993545745320405;-2.3032534122467;-2.8713059425354;0.299919605255127;-0.00619045179337263;0.00560343358665705;-0.000481865601614118;-2.35344266891479;-1.83258783817291;0.299927204847336;0.00351454457268119;-0.000760266149882227;-0.000469185441033915;-1.31536960601807;-1.81823992729187;0.299906134605408;-0.000278465537121519;0.000916057382710278;-0.000509766628965735;-1.29845571517944;-2.81164169311523;0.299918115139008;-0.000340270722517744;0.00134255469311029;-0.000494851381517947
535;0.3;15.5;5.2;0.4;1.03972572354933;1.44396259342137;1.00726726666357;1.03857022709652;1.44000885903389;0.993736509007837;-2.30416893959045;-2.87209415435791;0.299899280071259;-0.00612624222412705;0.00578683381900191;-0.000712218461558223;-2.35424208641052;-1.83357489109039;0.299911230802536;0.00351034966297448;-0.000703573401551694;-0.000709367333911359;-1.31576812267303;-1.81943476200104;0.299887597560883;-0.000310252333292738;0.000996752409264445;-0.000702356162946671;-1.29863524436951;-2.81302356719971;0.299898058176041;-0.000350424728821963;0.00134701922070235;-0.000741044583264738
536;0.3;15.5;5.2;0.4;1.03949974169112;1.44399647377323;1.00795916444738;1.03896685972078;1.44073140690881;0.993924176298438;-2.30507636070251;-2.87284970283508;0.299896955490112;-0.00609043799340725;0.00596339767798781;-4.35052425018512E-05;-2.35504341125488;-1.83455157279968;0.299912631511688;0.00346821895800531;-0.000656019372399896;-3.07041482301429E-05;-1.31616997718811;-1.82061874866486;0.299894899129868;-0.000370338064385578;0.00103855517227203;9.06974237295799E-05;-1.29881381988525;-2.81439137458801;0.299901187419891;-0.00037734440411441;0.00146143417805433;3.45020744134672E-05
537;0.3;15.5;5.2;0.4;1.03926658267635;1.44402106275442;1.00864773624632;1.03936557641625;1.44145043019849;0.994102292672363;-2.30597972869873;-2.87358713150024;0.299874126911163;-0.00607386883348227;0.00606822688132525;-0.000346616201568395;-2.3558497428894;-1.83551776409149;0.299889713525772;0.00346779660321772;-0.000582496460992843;-0.000416765920817852;-1.31657481193542;-1.82179117202759;0.299878418445587;-0.000415053742472082;0.00111090356949717;-0.00035975209902972;-1.29899227619171;-2.81573796272278;0.299881964921951;-0.000403817248297855;0.00162571831606329;-0.000376401469111443
538;0.3;15.5;5.2;0.4;1.03904177070605;1.44404892008835;1.00933603127768;1.03975954028811;1.44216212603444;0.99427177325299;-2.30688405036926;-2.87431478500366;0.299815148115158;-0.00607961788773537;0.00618727598339319;-0.000177312875166535;-2.35665464401245;-1.836465716362;0.299823582172394;0.00349326338618994;-0.000496027816552669;-0.000285253132460639;-1.31698298454285;-1.82294750213623;0.299818575382233;-0.000458141323179007;0.00121414207387716;-0.000194234380614944;-1.29917323589325;-2.81705975532532;0.299824833869934;-0.000448832346592099;0.00180411210749298;-0.000183966418262571
539;0.3;15.5;5.2;0.4;1.03881982791319;1.44408004250027;1.01002139766355;1.04014369563704;1.44286197291394;0.994439135197017;-2.30778789520264;-2.87503123283386;0.299720227718353;-0.00608246633782983;0.0062509523704648;-0.000841944478452206;-2.35745167732239;-1.83739924430847;0.299718171358109;0.00353110581636429;-0.00037695947685279;-0.000912731338758022;-1.31739318370819;-1.82408618927002;0.299715787172318;-0.000486393109895289;0.00131163885816932;-0.00088382902322337;-1.2993575334549;-2.81836175918579;0.299726337194443;-0.000492207822389901;0.00188024097587913;-0.000851096585392952
540;0.3;15.5;5.2;0.4;1.03861472891896;1.44411571743437;1.01070428105473;1.04052635343438;1.44356893207438;0.994610586404805;-2.30869221687317;-2.87574076652527;0.299629747867584;-0.00609492743387818;0.00624752510339022;-0.000567176495678723;-2.3582501411438;-1.83830904960632;0.299633949995041;0.00345260603353381;-0.000352990813553333;-0.000528592907357961;-1.31780624389648;-1.82520985603333;0.299624562263489;-0.000548332289326936;0.00134090636856854;-0.000594160170294344;-1.29954540729523;-2.81965279579163;0.299642145633698;-0.000545992283150554;0.00192200834862888;-0.000533639511559159
541;0.3;15.5;5.2;0.4;1.03842553168236;1.44415077353578;1.01138461680153;1.04088959042329;1.44426800679232;0.994776522990024;-2.30959606170654;-2.87644696235657;0.299598425626755;-0.00607213331386447;0.00623272685334086;-0.000169067046954297;-2.35903429985046;-1.83919894695282;0.299612820148468;0.00351280882023275;-0.000258491258136928;-0.000154663968714885;-1.31822431087494;-1.82632625102997;0.299596071243286;-0.000601008825469762;0.00135338504333049;-0.000152291802805848;-1.2997362613678;-2.82093095779419;0.299613654613495;-0.000569829368032515;0.00202959449961781;-0.000213171020732261
